ItemID,Bar,License,Item,Price,State
133,"AY! JALISCO",139198-2533,"Modelo Especial",200.26,"North Dakota"
134,"AY! JALISCO",139198-2533,Icehouse,360.26,"North Dakota"
135,"AY! JALISCO",139198-2533,"Bulleit 10YR",730.26,"North Dakota"
136,"AY! JALISCO",139198-2533,Sprite,580.26,"North Dakota"
137,"AY! JALISCO",139198-2533,Omelet,520.26,"North Dakota"
138,"AY! JALISCO",139198-2533,"Corona Extra",220.26,"North Dakota"
139,"AY! JALISCO",139198-2533,Jameson,710.26,"North Dakota"
140,"AY! JALISCO",139198-2533,"Cheesecake eggrolls",450.26,"North Dakota"
141,"AY! JALISCO",139198-2533,"Fish & Chip",420.26,"North Dakota"
142,"AY! JALISCO",139198-2533,"Chicken Pot Pie",470.26,"North Dakota"
143,"AY! JALISCO",139198-2533,"Natural Light",190.26,"North Dakota"
1142,"JO'S BEER-WINE",422040-9934,Snow,270.17,Mississippi
1143,"JO'S BEER-WINE",422040-9934,"Tater Tots",400.17,Mississippi
1144,"JO'S BEER-WINE",422040-9934,"Keystone Light",150.17,Mississippi
1145,"JO'S BEER-WINE",422040-9934,Pancakes,490.17,Mississippi
1146,"JO'S BEER-WINE",422040-9934,Quesadillas,60.17,Mississippi
1147,"JO'S BEER-WINE",422040-9934,Sprite,580.17,Mississippi
1148,"JO'S BEER-WINE",422040-9934,"Corpse Reviver 212",700.17,Mississippi
1149,"JO'S BEER-WINE",422040-9934,"Corona Extra",220.17,Mississippi
1150,"JO'S BEER-WINE",422040-9934,"Farro Salad",80.17,Mississippi
1151,"JO'S BEER-WINE",422040-9934,Rose,660.17,Mississippi
1152,"JO'S BEER-WINE",422040-9934,Budweiser,240.17,Mississippi
727,"DAD'S BEER ",987820-7241,Milestones,698.05,Pennsylvania
728,"DAD'S BEER ",987820-7241,"Coors Light",258.05,Pennsylvania
729,"DAD'S BEER ",987820-7241,"Corona Light",378.05,Pennsylvania
730,"DAD'S BEER ",987820-7241,"7 Up",638.05,Pennsylvania
731,"DAD'S BEER ",987820-7241,"Bud Ice",128.05,Pennsylvania
732,"DAD'S BEER ",987820-7241,"Fried Pickles",418.05,Pennsylvania
733,"DAD'S BEER ",987820-7241,Budweiser,248.05,Pennsylvania
734,"DAD'S BEER ",987820-7241,PEARLRIVER,308.05,Pennsylvania
735,"DAD'S BEER ",987820-7241,Snow,278.05,Pennsylvania
736,"DAD'S BEER ",987820-7241,Prosscco,688.05,Pennsylvania
737,"DAD'S BEER ",987820-7241,Heineken,168.05,Pennsylvania
738,"DAD'S BEER ",987820-7241,"Coors Banquet",348.05,Pennsylvania
940,"Genatzvale Hall",825794-2857,Wings,47.13,Missouri
941,"Genatzvale Hall",825794-2857,"Onion rings",27.13,Missouri
942,"Genatzvale Hall",825794-2857,Pancakes,497.13,Missouri
943,"Genatzvale Hall",825794-2857,Snow,277.13,Missouri
944,"Genatzvale Hall",825794-2857,"Busch Light",187.13,Missouri
945,"Genatzvale Hall",825794-2857,"Keystone Light",157.13,Missouri
946,"Genatzvale Hall",825794-2857,"Cheesecake eggrolls",457.13,Missouri
947,"Genatzvale Hall",825794-2857,"Diet Pepsi",597.13,Missouri
948,"Genatzvale Hall",825794-2857,"Pabst Blue Ribbon",117.13,Missouri
949,"Genatzvale Hall",825794-2857,"Fish & Chip",427.13,Missouri
950,"Genatzvale Hall",825794-2857,"Corona Light",377.13,Missouri
1961,"Roy Castle Pub",026389-3547,Red,695.32,"West Virginia"
1962,"Roy Castle Pub",026389-3547,PEARLRIVER,345.32,"West Virginia"
1963,"Roy Castle Pub",026389-3547,"Dos Equis",375.32,"West Virginia"
1964,"Roy Castle Pub",026389-3547,"Michelob Ultra",255.32,"West Virginia"
1965,"Roy Castle Pub",026389-3547,"Onion rings",65.32,"West Virginia"
1966,"Roy Castle Pub",026389-3547,"Blue Moon",365.32,"West Virginia"
1967,"Roy Castle Pub",026389-3547,"Diet Pepsi",635.32,"West Virginia"
1968,"Roy Castle Pub",026389-3547,"Mountain Dew",615.32,"West Virginia"
1969,"Roy Castle Pub",026389-3547,Rose,705.32,"West Virginia"
1970,"Roy Castle Pub",026389-3547,"Strawberry Cheesecake",505.32,"West Virginia"
1971,"Roy Castle Pub",026389-3547,Icehouse,405.32,"West Virginia"
1972,"Roy Castle Pub",026389-3547,Pepsi-Cola,605.32,"West Virginia"
2274,"TAKOMA PARK PUB",562552-4672,Pepsi-Cola,654.53,Nevada
2275,"TAKOMA PARK PUB",562552-4672,"Coca Cola",644.53,Nevada
2276,"TAKOMA PARK PUB",562552-4672,"Chicken Pot Pie",564.53,Nevada
2277,"TAKOMA PARK PUB",562552-4672,"Mil’s Best Ice",474.53,Nevada
2278,"TAKOMA PARK PUB",562552-4672,Nachos,124.53,Nevada
2279,"TAKOMA PARK PUB",562552-4672,"Bud Light",354.53,Nevada
2280,"TAKOMA PARK PUB",562552-4672,"Bud Ice",214.53,Nevada
2281,"TAKOMA PARK PUB",562552-4672,"Tater Tots",494.53,Nevada
2282,"TAKOMA PARK PUB",562552-4672,"Extra Yanjing",374.53,Nevada
2283,"TAKOMA PARK PUB",562552-4672,"Keystone Light",244.53,Nevada
2284,"TAKOMA PARK PUB",562552-4672,"French Toast",574.53,Nevada
2285,"TAKOMA PARK PUB",562552-4672,"Mozzarella sticks",144.53,Nevada
468,Budvar,826130-4276,"Fish & Chip",420.58,Maine
469,Budvar,826130-4276,"Coors Light",250.58,Maine
470,Budvar,826130-4276,"Cheesecake eggrolls",450.58,Maine
471,Budvar,826130-4276,Jameson,710.58,Maine
472,Budvar,826130-4276,White,670.58,Maine
473,Budvar,826130-4276,"Natural Light",190.58,Maine
474,Budvar,826130-4276,"Diet Pepsi",590.58,Maine
475,Budvar,826130-4276,Sprite,580.58,Maine
476,Budvar,826130-4276,"Tater Tots",400.58,Maine
477,Budvar,826130-4276,"Mountain Dew",570.58,Maine
478,Budvar,826130-4276,PEARLRIVER,300.58,Maine
1746,"OLD TOWN POUR HOUSE",722716-4519,"Purple Rain",742.32,Wyoming
1747,"OLD TOWN POUR HOUSE",722716-4519,Milestones,692.32,Wyoming
1748,"OLD TOWN POUR HOUSE",722716-4519,"Blue Moon",322.32,Wyoming
1749,"OLD TOWN POUR HOUSE",722716-4519,Fanta,612.32,Wyoming
1750,"OLD TOWN POUR HOUSE",722716-4519,Jameson,712.32,Wyoming
1751,"OLD TOWN POUR HOUSE",722716-4519,"Coca Cola",552.32,Wyoming
1752,"OLD TOWN POUR HOUSE",722716-4519,"Chicken Buger",442.32,Wyoming
1753,"OLD TOWN POUR HOUSE",722716-4519,Red,652.32,Wyoming
1754,"OLD TOWN POUR HOUSE",722716-4519,"Fried Pickles",412.32,Wyoming
1755,"OLD TOWN POUR HOUSE",722716-4519,Icehouse,362.32,Wyoming
1756,"OLD TOWN POUR HOUSE",722716-4519,"Busch Light",182.32,Wyoming
2813,"Yan Primus",255119-6765,"Farro Salad",103.73,"New Jersey"
2814,"Yan Primus",255119-6765,"Mountain Dew",593.73,"New Jersey"
2815,"Yan Primus",255119-6765,Sprite,603.73,"New Jersey"
2816,"Yan Primus",255119-6765,"Iresh Breakfast",533.73,"New Jersey"
2817,"Yan Primus",255119-6765,"Diet Pepsi",613.73,"New Jersey"
2818,"Yan Primus",255119-6765,"Stella Artois",153.73,"New Jersey"
2819,"Yan Primus",255119-6765,"Mello Yello",643.73,"New Jersey"
2820,"Yan Primus",255119-6765,"Chicken Pot Pie",493.73,"New Jersey"
2821,"Yan Primus",255119-6765,"Natural Light",213.73,"New Jersey"
2822,"Yan Primus",255119-6765,"Coors Banquet",363.73,"New Jersey"
2823,"Yan Primus",255119-6765,Omelet,543.73,"New Jersey"
1533,"MAPLE BEER AND WINE",624171-7682,White,674.53,Georgia
1534,"MAPLE BEER AND WINE",624171-7682,"Tater Tots",404.53,Georgia
1535,"MAPLE BEER AND WINE",624171-7682,"Mountain Dew",574.53,Georgia
1536,"MAPLE BEER AND WINE",624171-7682,"Corpse Reviver 212",704.53,Georgia
1537,"MAPLE BEER AND WINE",624171-7682,Wings,44.53,Georgia
1538,"MAPLE BEER AND WINE",624171-7682,"Purple Rain",744.53,Georgia
1539,"MAPLE BEER AND WINE",624171-7682,"French fries",14.53,Georgia
1540,"MAPLE BEER AND WINE",624171-7682,"Corona Extra",224.53,Georgia
1541,"MAPLE BEER AND WINE",624171-7682,Milestones,694.53,Georgia
1542,"MAPLE BEER AND WINE",624171-7682,"Bulleit 10YR",734.53,Georgia
1543,"MAPLE BEER AND WINE",624171-7682,"Natural Ice",104.53,Georgia
1118,"John Bull Pub",936645-6904,"Onion rings",23.81,Wisconsin
1119,"John Bull Pub",936645-6904,Jameson,713.81,Wisconsin
1120,"John Bull Pub",936645-6904,"Diet Pepsi",593.81,Wisconsin
1121,"John Bull Pub",936645-6904,Tsingtao,293.81,Wisconsin
1122,"John Bull Pub",936645-6904,"Stella Artois",133.81,Wisconsin
1123,"John Bull Pub",936645-6904,Fanta,613.81,Wisconsin
1124,"John Bull Pub",936645-6904,Pancakes,493.81,Wisconsin
1125,"John Bull Pub",936645-6904,Quesadillas,63.81,Wisconsin
1126,"John Bull Pub",936645-6904,"Mil’s Best Ice",383.81,Wisconsin
1127,"John Bull Pub",936645-6904,Snow,273.81,Wisconsin
1128,"John Bull Pub",936645-6904,Guinness,393.81,Wisconsin
1129,"John Bull Pub",936645-6904,White,673.81,Wisconsin
1619,"Molly Gwynn's",408783-4273,"French Toast",485.66,Iowa
1620,"Molly Gwynn's",408783-4273,"Bud Light",265.66,Iowa
1621,"Molly Gwynn's",408783-4273,Milestones,695.66,Iowa
1622,"Molly Gwynn's",408783-4273,Pepsi-Cola,565.66,Iowa
1623,"Molly Gwynn's",408783-4273,"Mozzarella sticks",55.66,Iowa
1624,"Molly Gwynn's",408783-4273,"Pastrami Hash",535.66,Iowa
1625,"Molly Gwynn's",408783-4273,Quesadillas,65.66,Iowa
1626,"Molly Gwynn's",408783-4273,"Keystone Light",155.66,Iowa
1627,"Molly Gwynn's",408783-4273,Monster,645.66,Iowa
1628,"Molly Gwynn's",408783-4273,"Artichoke dip",75.66,Iowa
1629,"Molly Gwynn's",408783-4273,"Chicken Buger",445.66,Iowa
1630,"Molly Gwynn's",408783-4273,Rose,665.66,Iowa
1949,Respublika,457966-5128,"Fried Pickles",455.32,Kentucky
1950,Respublika,457966-5128,Pancakes,535.32,Kentucky
1951,Respublika,457966-5128,White,715.32,Kentucky
1952,Respublika,457966-5128,Quesadillas,105.32,Kentucky
1953,Respublika,457966-5128,Fanta,655.32,Kentucky
1954,Respublika,457966-5128,Jameson,755.32,Kentucky
1955,Respublika,457966-5128,"Coca Cola",595.32,Kentucky
1956,Respublika,457966-5128,"Mello Yello",665.32,Kentucky
1957,Respublika,457966-5128,"Artichoke dip",115.32,Kentucky
1958,Respublika,457966-5128,"Bulleit 10YR",775.32,Kentucky
1959,Respublika,457966-5128,"Purple Rain",785.32,Kentucky
1960,Respublika,457966-5128,"Extra Yanjing",325.32,Kentucky
2226,"STAINED GLASS PUB",033215-5373,"Chicken Pot Pie",494.85,Virginia
2227,"STAINED GLASS PUB",033215-5373,"Michelob Ultra",234.85,Virginia
2228,"STAINED GLASS PUB",033215-5373,Jameson,734.85,Virginia
2229,"STAINED GLASS PUB",033215-5373,"Coors Banquet",364.85,Virginia
2230,"STAINED GLASS PUB",033215-5373,Prosscco,704.85,Virginia
2231,"STAINED GLASS PUB",033215-5373,Steak,524.85,Virginia
2232,"STAINED GLASS PUB",033215-5373,"Tater Tots",424.85,Virginia
2233,"STAINED GLASS PUB",033215-5373,"Lamb Chops",564.85,Virginia
2234,"STAINED GLASS PUB",033215-5373,"Stella Artois",154.85,Virginia
2235,"STAINED GLASS PUB",033215-5373,"Fish & Chip",444.85,Virginia
2236,"STAINED GLASS PUB",033215-5373,"Pastrami Hash",554.85,Virginia
2237,"STAINED GLASS PUB",033215-5373,"Keystone Light",174.85,Virginia
300,"Beertep Craft Pub",052726-7009,Busch,174.76,Michigan
301,"Beertep Craft Pub",052726-7009,"Coors Banquet",344.76,Michigan
302,"Beertep Craft Pub",052726-7009,Nachos,34.76,Michigan
303,"Beertep Craft Pub",052726-7009,"Diet Dr Pepper",604.76,Michigan
304,"Beertep Craft Pub",052726-7009,Rose,664.76,Michigan
305,"Beertep Craft Pub",052726-7009,Budweiser,244.76,Michigan
306,"Beertep Craft Pub",052726-7009,"Chicken Buger",444.76,Michigan
307,"Beertep Craft Pub",052726-7009,"Dos Equis",334.76,Michigan
308,"Beertep Craft Pub",052726-7009,Snow,274.76,Michigan
309,"Beertep Craft Pub",052726-7009,"Iresh Breakfast",514.76,Michigan
310,"Beertep Craft Pub",052726-7009,Fanta,614.76,Michigan
311,"Beertep Craft Pub",052726-7009,White,674.76,Michigan
696,"CRISTINA'S ITALIAN RISTORANTE",944800-8871,Wings,48.05,"New York"
697,"CRISTINA'S ITALIAN RISTORANTE",944800-8871,Pancakes,498.05,"New York"
698,"CRISTINA'S ITALIAN RISTORANTE",944800-8871,"Chicken Buger",448.05,"New York"
699,"CRISTINA'S ITALIAN RISTORANTE",944800-8871,"Mello Yello",628.05,"New York"
700,"CRISTINA'S ITALIAN RISTORANTE",944800-8871,"Dos Equis",338.05,"New York"
701,"CRISTINA'S ITALIAN RISTORANTE",944800-8871,Quesadillas,68.05,"New York"
702,"CRISTINA'S ITALIAN RISTORANTE",944800-8871,"Iresh Breakfast",518.05,"New York"
703,"CRISTINA'S ITALIAN RISTORANTE",944800-8871,"Cheesecake eggrolls",458.05,"New York"
704,"CRISTINA'S ITALIAN RISTORANTE",944800-8871,Busch,178.05,"New York"
1058,"Humble Grape - Battersea",289362-8384,"Tater Tots",408.19,Wisconsin
1059,"Humble Grape - Battersea",289362-8384,Rose,668.19,Wisconsin
1060,"Humble Grape - Battersea",289362-8384,"Busch Light",188.19,Wisconsin
1061,"Humble Grape - Battersea",289362-8384,"Stella Artois",138.19,Wisconsin
1062,"Humble Grape - Battersea",289362-8384,Jameson,718.19,Wisconsin
1063,"Humble Grape - Battersea",289362-8384,"Mozzarella sticks",58.19,Wisconsin
1064,"Humble Grape - Battersea",289362-8384,"Bud Light",268.19,Wisconsin
1065,"Humble Grape - Battersea",289362-8384,"Farro Salad",88.19,Wisconsin
1066,"Humble Grape - Battersea",289362-8384,"Chicken Pot Pie",478.19,Wisconsin
1067,"Humble Grape - Battersea",289362-8384,"Artichoke dip",78.19,Wisconsin
1068,"Humble Grape - Battersea",289362-8384,"Corona Extra",228.19,Wisconsin
1069,"Humble Grape - Battersea",289362-8384,"Miller Lite",238.19,Wisconsin
1735,"OLAZZO RESTAURANT",544976-6244,"Natural Light",192.32,Colorado
1736,"OLAZZO RESTAURANT",544976-6244,"Bud Ice",122.32,Colorado
1737,"OLAZZO RESTAURANT",544976-6244,"Natural Ice",102.32,Colorado
1738,"OLAZZO RESTAURANT",544976-6244,Rose,662.32,Colorado
1739,"OLAZZO RESTAURANT",544976-6244,"Extra Yanjing",282.32,Colorado
1740,"OLAZZO RESTAURANT",544976-6244,"Lamb Chops",542.32,Colorado
1741,"OLAZZO RESTAURANT",544976-6244,Bakers,722.32,Colorado
1742,"OLAZZO RESTAURANT",544976-6244,Omelet,522.32,Colorado
1743,"OLAZZO RESTAURANT",544976-6244,"Bud Light",262.32,Colorado
1744,"OLAZZO RESTAURANT",544976-6244,"Mil’s Best Ice",382.32,Colorado
1745,"OLAZZO RESTAURANT",544976-6244,"Cheesecake eggrolls",452.32,Colorado
1024,"HOP N GRAPE",197460-5337,Busch,178.19,Idaho
1025,"HOP N GRAPE",197460-5337,Steak,508.19,Idaho
1026,"HOP N GRAPE",197460-5337,"Dos Equis",338.19,Idaho
1027,"HOP N GRAPE",197460-5337,"Fried Pickles",418.19,Idaho
1028,"HOP N GRAPE",197460-5337,Fanta,618.19,Idaho
1029,"HOP N GRAPE",197460-5337,"Mountain Dew",578.19,Idaho
1030,"HOP N GRAPE",197460-5337,Wings,48.19,Idaho
1031,"HOP N GRAPE",197460-5337,"Natural Light",198.19,Idaho
1032,"HOP N GRAPE",197460-5337,Guinness,398.19,Idaho
1033,"HOP N GRAPE",197460-5337,"Pastrami Hash",538.19,Idaho
1034,"HOP N GRAPE",197460-5337,Pepsi-Cola,568.19,Idaho
607,"CHOICE ",075626-4206,"Stella Artois",137.45,Missouri
608,"CHOICE ",075626-4206,"Corona Light",377.45,Missouri
609,"CHOICE ",075626-4206,"Diet Pepsi",597.45,Missouri
610,"CHOICE ",075626-4206,Bakers,727.45,Missouri
611,"CHOICE ",075626-4206,"Iresh Breakfast",517.45,Missouri
612,"CHOICE ",075626-4206,"Farro Salad",87.45,Missouri
613,"CHOICE ",075626-4206,PEARLRIVER,307.45,Missouri
614,"CHOICE ",075626-4206,Jameson,717.45,Missouri
615,"CHOICE ",075626-4206,"Tater Tots",407.45,Missouri
616,"CHOICE ",075626-4206,White,677.45,Missouri
617,"CHOICE ",075626-4206,Pancakes,497.45,Missouri
618,"CHOICE ",075626-4206,Prosscco,687.45,Missouri
2652,"TOMMY JOE'S BAR & GRILL",538974-8509,Bakers,740.45,"West Virginia"
2653,"TOMMY JOE'S BAR & GRILL",538974-8509,"Yuengling Lager",330.45,"West Virginia"
2654,"TOMMY JOE'S BAR & GRILL",538974-8509,Prosscco,700.45,"West Virginia"
2655,"TOMMY JOE'S BAR & GRILL",538974-8509,"Diet Dr Pepper",620.45,"West Virginia"
2656,"TOMMY JOE'S BAR & GRILL",538974-8509,"Coors Banquet",360.45,"West Virginia"
2657,"TOMMY JOE'S BAR & GRILL",538974-8509,"7 Up",650.45,"West Virginia"
2658,"TOMMY JOE'S BAR & GRILL",538974-8509,"Bud Light",280.45,"West Virginia"
2659,"TOMMY JOE'S BAR & GRILL",538974-8509,"Corona Extra",240.45,"West Virginia"
2660,"TOMMY JOE'S BAR & GRILL",538974-8509,"Steel Reserve",370.45,"West Virginia"
2661,"TOMMY JOE'S BAR & GRILL",538974-8509,Rose,680.45,"West Virginia"
2662,"TOMMY JOE'S BAR & GRILL",538974-8509,"Miller High Life",160.45,"West Virginia"
2663,"TOMMY JOE'S BAR & GRILL",538974-8509,Omelet,540.45,"West Virginia"
2322,"Tavern U Okolitsy",302168-0412,"Modelo Especial",294.53,Kentucky
2323,"Tavern U Okolitsy",302168-0412,Wings,134.53,Kentucky
2324,"Tavern U Okolitsy",302168-0412,"7 Up",724.53,Kentucky
2325,"Tavern U Okolitsy",302168-0412,"Corona Light",464.53,Kentucky
2326,"Tavern U Okolitsy",302168-0412,"Corpse Reviver 212",794.53,Kentucky
2327,"Tavern U Okolitsy",302168-0412,Steak,594.53,Kentucky
2328,"Tavern U Okolitsy",302168-0412,"Iresh Breakfast",604.53,Kentucky
2329,"Tavern U Okolitsy",302168-0412,Busch,264.53,Kentucky
2330,"Tavern U Okolitsy",302168-0412,"Chicken Buger",534.53,Kentucky
2331,"Tavern U Okolitsy",302168-0412,"Busch Light",274.53,Kentucky
2332,"Tavern U Okolitsy",302168-0412,"Diet Pepsi",684.53,Kentucky
2333,"Tavern U Okolitsy",302168-0412,"Cheese Buger",524.53,Kentucky
491,"CANA BEER & WINE",192695-6895,"Pabst Blue Ribbon",111.07,Arizona
492,"CANA BEER & WINE",192695-6895,White,671.07,Arizona
493,"CANA BEER & WINE",192695-6895,Tsingtao,291.07,Arizona
494,"CANA BEER & WINE",192695-6895,"Modelo Especial",201.07,Arizona
495,"CANA BEER & WINE",192695-6895,"Blue Moon",321.07,Arizona
496,"CANA BEER & WINE",192695-6895,"Bud Light",261.07,Arizona
497,"CANA BEER & WINE",192695-6895,Busch,171.07,Arizona
498,"CANA BEER & WINE",192695-6895,Fanta,611.07,Arizona
499,"CANA BEER & WINE",192695-6895,"Coca Cola",551.07,Arizona
500,"CANA BEER & WINE",192695-6895,"Iresh Breakfast",511.07,Arizona
501,"CANA BEER & WINE",192695-6895,"Steel Reserve",351.07,Arizona
502,"CANA BEER & WINE",192695-6895,"Bud Ice",121.07,Arizona
2061,"Satan's Whiskers",786366-9730,Budweiser,275.7,Illinois
2062,"Satan's Whiskers",786366-9730,PEARLRIVER,335.7,Illinois
2063,"Satan's Whiskers",786366-9730,"Chicken Buger",475.7,Illinois
2064,"Satan's Whiskers",786366-9730,Nachos,65.7,Illinois
2065,"Satan's Whiskers",786366-9730,"Pabst Blue Ribbon",145.7,Illinois
2066,"Satan's Whiskers",786366-9730,"Pastrami Hash",565.7,Illinois
2067,"Satan's Whiskers",786366-9730,"Fried Pickles",445.7,Illinois
2068,"Satan's Whiskers",786366-9730,"Yuengling Lager",345.7,Illinois
2069,"Satan's Whiskers",786366-9730,Heineken,195.7,Illinois
2070,"Satan's Whiskers",786366-9730,"Purple Rain",775.7,Illinois
2071,"Satan's Whiskers",786366-9730,Guinness,425.7,Illinois
264,"Beaufort Bar",934943-7856,Rose,660.7,Illinois
265,"Beaufort Bar",934943-7856,"Diet Pepsi",590.7,Illinois
266,"Beaufort Bar",934943-7856,"Farro Salad",80.7,Illinois
267,"Beaufort Bar",934943-7856,"Bulleit 10YR",730.7,Illinois
268,"Beaufort Bar",934943-7856,"Mil’s Best Ice",380.7,Illinois
269,"Beaufort Bar",934943-7856,Quesadillas,60.7,Illinois
270,"Beaufort Bar",934943-7856,"Natural Light",190.7,Illinois
271,"Beaufort Bar",934943-7856,Steak,500.7,Illinois
272,"Beaufort Bar",934943-7856,"Modelo Especial",200.7,Illinois
273,"Beaufort Bar",934943-7856,"Corona Extra",220.7,Illinois
274,"Beaufort Bar",934943-7856,Busch,170.7,Illinois
275,"Beaufort Bar",934943-7856,"Fried Pickles",410.7,Illinois
2392,"The Bar at The Dorchester",137269-3752,"Artichoke dip",139.61,"South Carolina"
2393,"The Bar at The Dorchester",137269-3752,"Corona Light",439.61,"South Carolina"
2394,"The Bar at The Dorchester",137269-3752,Nachos,99.61,"South Carolina"
2395,"The Bar at The Dorchester",137269-3752,"Mello Yello",689.61,"South Carolina"
2396,"The Bar at The Dorchester",137269-3752,Red,719.61,"South Carolina"
2397,"The Bar at The Dorchester",137269-3752,Sprite,649.61,"South Carolina"
2398,"The Bar at The Dorchester",137269-3752,"French Toast",549.61,"South Carolina"
2399,"The Bar at The Dorchester",137269-3752,Pancakes,559.61,"South Carolina"
2400,"The Bar at The Dorchester",137269-3752,"Cheese Buger",499.61,"South Carolina"
2401,"The Bar at The Dorchester",137269-3752,Rose,729.61,"South Carolina"
2402,"The Bar at The Dorchester",137269-3752,"Miller Lite",299.61,"South Carolina"
2403,"The Bar at The Dorchester",137269-3752,"Diet Pepsi",659.61,"South Carolina"
2299,"TARA THAI RESTAURANT",033029-0636,"Steel Reserve",444.53,Minnesota
2300,"TARA THAI RESTAURANT",033029-0636,"Mello Yello",714.53,Minnesota
2301,"TARA THAI RESTAURANT",033029-0636,"Stella Artois",224.53,Minnesota
2302,"TARA THAI RESTAURANT",033029-0636,"Coors Banquet",434.53,Minnesota
2303,"TARA THAI RESTAURANT",033029-0636,Red,744.53,Minnesota
2304,"TARA THAI RESTAURANT",033029-0636,"Miller High Life",234.53,Minnesota
2305,"TARA THAI RESTAURANT",033029-0636,Milestones,784.53,Minnesota
2306,"TARA THAI RESTAURANT",033029-0636,Budweiser,334.53,Minnesota
2307,"TARA THAI RESTAURANT",033029-0636,"Lamb Chops",634.53,Minnesota
2308,"TARA THAI RESTAURANT",033029-0636,Monster,734.53,Minnesota
2309,"TARA THAI RESTAURANT",033029-0636,"Fried Pickles",504.53,Minnesota
2183,"SOUTHLAWN RESTAURANT",558375-0236,Busch,186.2,Florida
2184,"SOUTHLAWN RESTAURANT",558375-0236,"Coors Banquet",356.2,Florida
2185,"SOUTHLAWN RESTAURANT",558375-0236,Guinness,406.2,Florida
2186,"SOUTHLAWN RESTAURANT",558375-0236,"Stella Artois",146.2,Florida
2187,"SOUTHLAWN RESTAURANT",558375-0236,Red,666.2,Florida
2188,"SOUTHLAWN RESTAURANT",558375-0236,"Pabst Blue Ribbon",126.2,Florida
2189,"SOUTHLAWN RESTAURANT",558375-0236,"Modelo Especial",216.2,Florida
2190,"SOUTHLAWN RESTAURANT",558375-0236,"Mountain Dew",586.2,Florida
2191,"SOUTHLAWN RESTAURANT",558375-0236,"Fried Pickles",426.2,Florida
2192,"SOUTHLAWN RESTAURANT",558375-0236,Steak,516.2,Florida
2193,"SOUTHLAWN RESTAURANT",558375-0236,Snow,286.2,Florida
2824,"Ye Olde Mitre",379956-5316,"Fish & Chip",515.37,Iowa
2825,"Ye Olde Mitre",379956-5316,"Cheesecake eggrolls",545.37,Iowa
2826,"Ye Olde Mitre",379956-5316,"French Toast",575.37,Iowa
2827,"Ye Olde Mitre",379956-5316,"Coors Light",345.37,Iowa
2828,"Ye Olde Mitre",379956-5316,Bakers,815.37,Iowa
2829,"Ye Olde Mitre",379956-5316,Steak,595.37,Iowa
2830,"Ye Olde Mitre",379956-5316,"Coors Banquet",435.37,Iowa
2831,"Ye Olde Mitre",379956-5316,"Bud Ice",215.37,Iowa
2832,"Ye Olde Mitre",379956-5316,"7 Up",725.37,Iowa
2833,"Ye Olde Mitre",379956-5316,"Diet Pepsi",685.37,Iowa
2834,"Ye Olde Mitre",379956-5316,"Mozzarella sticks",145.37,Iowa
2835,"Ye Olde Mitre",379956-5316,Wings,135.37,Iowa
180,BALDUCCI'S,189932-3255,Guinness,390.26,Nevada
181,BALDUCCI'S,189932-3255,Fanta,610.26,Nevada
182,BALDUCCI'S,189932-3255,"Diet Pepsi",590.26,Nevada
183,BALDUCCI'S,189932-3255,"Coca Cola",550.26,Nevada
184,BALDUCCI'S,189932-3255,Tsingtao,290.26,Nevada
185,BALDUCCI'S,189932-3255,Rose,660.26,Nevada
186,BALDUCCI'S,189932-3255,"Iresh Breakfast",510.26,Nevada
187,BALDUCCI'S,189932-3255,White,670.26,Nevada
188,BALDUCCI'S,189932-3255,Snow,270.26,Nevada
189,BALDUCCI'S,189932-3255,"Pastrami Hash",530.26,Nevada
190,BALDUCCI'S,189932-3255,"Mello Yello",620.26,Nevada
191,BALDUCCI'S,189932-3255,"Keystone Light",150.26,Nevada
85,Artesian,023683-4925,Heineken,163.7,Florida
86,Artesian,023683-4925,Sprite,583.7,Florida
87,Artesian,023683-4925,Nachos,33.7,Florida
88,Artesian,023683-4925,"Mountain Dew",573.7,Florida
89,Artesian,023683-4925,"Purple Rain",743.7,Florida
90,Artesian,023683-4925,"Steel Reserve",353.7,Florida
91,Artesian,023683-4925,Tsingtao,293.7,Florida
92,Artesian,023683-4925,"Keystone Light",153.7,Florida
93,Artesian,023683-4925,"Corona Extra",223.7,Florida
94,Artesian,023683-4925,"Michelob Ultra",213.7,Florida
95,Artesian,023683-4925,"Stella Artois",133.7,Florida
96,Artesian,023683-4925,"Natural Light",193.7,Florida
595,"CHICKEN BASKET",392762-0769,"Fish & Chip",427.45,Massachusetts
596,"CHICKEN BASKET",392762-0769,Tsingtao,297.45,Massachusetts
597,"CHICKEN BASKET",392762-0769,"Corona Extra",227.45,Massachusetts
598,"CHICKEN BASKET",392762-0769,"French Toast",487.45,Massachusetts
599,"CHICKEN BASKET",392762-0769,"Lamb Chops",547.45,Massachusetts
600,"CHICKEN BASKET",392762-0769,"Michelob Ultra",217.45,Massachusetts
601,"CHICKEN BASKET",392762-0769,"Bud Ice",127.45,Massachusetts
602,"CHICKEN BASKET",392762-0769,"Natural Light",197.45,Massachusetts
603,"CHICKEN BASKET",392762-0769,"Steel Reserve",357.45,Massachusetts
604,"CHICKEN BASKET",392762-0769,"Pabst Blue Ribbon",117.45,Massachusetts
605,"CHICKEN BASKET",392762-0769,Nachos,37.45,Massachusetts
