BillID,License
1666,307264-2642
1667,307264-2642
1668,307264-2642
1669,307264-2642
1670,307264-2642
1671,307264-2642
1672,307264-2642
1673,307264-2642
1674,307264-2642
1675,307264-2642
1676,307264-2642
1677,307264-2642
1678,307264-2642
1679,307264-2642
1680,307264-2642
1681,307264-2642
1682,307264-2642
1683,307264-2642
1684,307264-2642
1685,307264-2642
1686,307264-2642
1687,307264-2642
1688,307264-2642
1689,307264-2642
1690,307264-2642
1691,307264-2642
1692,307264-2642
1693,307264-2642
1694,307264-2642
1695,307264-2642
1696,307264-2642
1697,307264-2642
1698,307264-2642
1699,307264-2642
1700,307264-2642
1701,307264-2642
1702,307264-2642
1703,307264-2642
1704,307264-2642
1705,307264-2642
1706,307264-2642
1707,557483-4338
1708,557483-4338
1709,557483-4338
1710,557483-4338
1711,557483-4338
1712,557483-4338
1713,557483-4338
1714,557483-4338
1715,557483-4338
1716,557483-4338
1717,557483-4338
1718,557483-4338
1719,557483-4338
1720,557483-4338
1721,557483-4338
1722,557483-4338
1723,557483-4338
1724,557483-4338
1725,557483-4338
1726,557483-4338
1727,557483-4338
1728,557483-4338
1729,557483-4338
1730,557483-4338
1731,557483-4338
1732,557483-4338
1733,557483-4338
1734,557483-4338
1735,557483-4338
1736,557483-4338
1737,557483-4338
1738,557483-4338
1739,557483-4338
1740,557483-4338
1741,557483-4338
1742,557483-4338
1743,557483-4338
1744,557483-4338
1745,557483-4338
1746,557483-4338
1747,557483-4338
1748,557483-4338
1749,557483-4338
1750,557483-4338
1751,557483-4338
1752,557483-4338
1753,557483-4338
1754,557483-4338
1755,557483-4338
1756,557483-4338
1757,557483-4338
1758,557483-4338
1759,557483-4338
1760,557483-4338
1761,557483-4338
1762,557483-4338
1763,557483-4338
1764,557483-4338
1765,557483-4338
1766,557483-4338
1767,557483-4338
1768,557483-4338
1769,557483-4338
1770,557483-4338
1771,557483-4338
1772,557483-4338
1773,557483-4338
1774,557483-4338
1775,557483-4338
1776,557483-4338
1777,557483-4338
1778,557483-4338
1779,557483-4338
1780,557483-4338
1781,557483-4338
1782,557483-4338
1783,557483-4338
1784,557483-4338
1785,557483-4338
1786,557483-4338
1787,557483-4338
1788,557483-4338
1789,557483-4338
1790,557483-4338
1791,557483-4338
1792,557483-4338
1793,557483-4338
1794,557483-4338
1795,557483-4338
1796,557483-4338
1797,557483-4338
1798,557483-4338
1799,557483-4338
1800,557483-4338
1801,557483-4338
1802,557483-4338
1803,557483-4338
1804,557483-4338
1805,557483-4338
1806,385233-3057
1807,385233-3057
1808,385233-3057
1809,385233-3057
1810,385233-3057
1811,385233-3057
1812,385233-3057
1813,385233-3057
1814,385233-3057
1815,385233-3057
1816,385233-3057
1817,385233-3057
1818,385233-3057
1819,385233-3057
1820,385233-3057
1821,385233-3057
1822,385233-3057
1823,385233-3057
1824,385233-3057
1825,385233-3057
1826,385233-3057
1827,385233-3057
1828,385233-3057
1829,385233-3057
1830,385233-3057
1831,385233-3057
1832,385233-3057
1833,385233-3057
1834,385233-3057
1835,385233-3057
1836,385233-3057
1837,385233-3057
1838,385233-3057
1839,385233-3057
1840,385233-3057
1841,385233-3057
1842,385233-3057
1843,385233-3057
1844,385233-3057
1845,385233-3057
1846,385233-3057
1847,385233-3057
1848,385233-3057
1849,385233-3057
1850,385233-3057
1851,385233-3057
1852,385233-3057
1853,385233-3057
1854,385233-3057
1855,385233-3057
1856,385233-3057
1857,385233-3057
1858,385233-3057
1859,385233-3057
1860,385233-3057
1861,385233-3057
1862,385233-3057
1863,385233-3057
1864,385233-3057
1865,385233-3057
1866,385233-3057
1867,385233-3057
1868,385233-3057
1869,385233-3057
1870,385233-3057
1871,385233-3057
1872,385233-3057
1873,385233-3057
1874,385233-3057
1875,385233-3057
1876,385233-3057
1877,385233-3057
1878,385233-3057
1879,385233-3057
1880,385233-3057
1881,385233-3057
1882,385233-3057
1883,385233-3057
1884,385233-3057
1885,385233-3057
1886,385233-3057
1887,385233-3057
1888,385233-3057
1889,385233-3057
1890,385233-3057
1891,385233-3057
1892,385233-3057
1893,385233-3057
1894,385233-3057
1895,385233-3057
1896,385233-3057
1897,385233-3057
1898,385233-3057
1899,385233-3057
1900,385233-3057
1901,368909-3791
1902,368909-3791
1903,368909-3791
1904,368909-3791
1905,368909-3791
1906,368909-3791
1907,368909-3791
1908,368909-3791
1909,368909-3791
1910,368909-3791
1911,368909-3791
1912,368909-3791
1913,368909-3791
1914,368909-3791
1915,368909-3791
1916,368909-3791
1917,368909-3791
1918,368909-3791
1919,368909-3791
1920,368909-3791
1921,368909-3791
1922,368909-3791
1923,368909-3791
1924,368909-3791
1925,368909-3791
1926,368909-3791
1927,368909-3791
1928,368909-3791
1929,368909-3791
1930,368909-3791
1931,368909-3791
1932,368909-3791
1933,368909-3791
1934,368909-3791
1935,368909-3791
1936,368909-3791
1937,368909-3791
1938,368909-3791
1939,368909-3791
1940,368909-3791
1941,368909-3791
1942,368909-3791
1943,368909-3791
1944,368909-3791
1945,368909-3791
1946,368909-3791
1947,368909-3791
1948,368909-3791
1949,368909-3791
1950,368909-3791
1951,368909-3791
1952,368909-3791
1953,368909-3791
1954,368909-3791
1955,368909-3791
1956,368909-3791
1957,368909-3791
1958,368909-3791
1959,368909-3791
1960,368909-3791
1961,368909-3791
1962,368909-3791
1963,368909-3791
1964,368909-3791
1965,368909-3791
1966,368909-3791
1967,368909-3791
1968,368909-3791
1969,368909-3791
1970,368909-3791
1971,368909-3791
1972,368909-3791
1973,368909-3791
1974,368909-3791
1975,368909-3791
1976,368909-3791
1977,368909-3791
1978,368909-3791
1979,368909-3791
1980,368909-3791
1981,368909-3791
1982,368909-3791
1983,343655-3428
1984,343655-3428
1985,343655-3428
1986,343655-3428
1987,343655-3428
1988,343655-3428
1989,343655-3428
1990,343655-3428
1991,343655-3428
1992,343655-3428
1993,343655-3428
1994,343655-3428
1995,343655-3428
1996,343655-3428
1997,343655-3428
1998,343655-3428
1999,343655-3428
2000,343655-3428
2001,343655-3428
2002,343655-3428
2003,343655-3428
2004,343655-3428
2005,343655-3428
2006,343655-3428
2007,343655-3428
2008,343655-3428
2009,343655-3428
2010,343655-3428
2011,343655-3428
2012,343655-3428
2013,343655-3428
2014,343655-3428
2015,343655-3428
2016,343655-3428
2017,343655-3428
2018,343655-3428
2019,343655-3428
2020,343655-3428
2021,343655-3428
2022,343655-3428
2023,343655-3428
2024,343655-3428
2025,343655-3428
2026,343655-3428
2027,343655-3428
2028,343655-3428
2029,343655-3428
2030,343655-3428
2031,343655-3428
2032,343655-3428
2033,343655-3428
2034,343655-3428
2035,343655-3428
2036,343655-3428
2037,343655-3428
2038,343655-3428
2039,343655-3428
2040,343655-3428
2041,343655-3428
2042,343655-3428
2043,343655-3428
2044,343655-3428
2045,343655-3428
2046,343655-3428
2047,343655-3428
2048,343655-3428
2049,343655-3428
2050,343655-3428
2051,343655-3428
2052,343655-3428
2053,343655-3428
2054,343655-3428
2055,343655-3428
2056,343655-3428
2057,343655-3428
2058,343655-3428
2059,343655-3428
2060,343655-3428
2061,343655-3428
2062,343655-3428
2063,343655-3428
2064,343655-3428
2065,343655-3428
2066,343655-3428
2067,343655-3428
2068,343655-3428
2069,343655-3428
2070,443927-4046
2071,443927-4046
2072,443927-4046
2073,443927-4046
2074,443927-4046
2075,443927-4046
2076,443927-4046
2077,443927-4046
2078,443927-4046
2079,443927-4046
2080,443927-4046
2081,443927-4046
2082,443927-4046
2083,443927-4046
2084,443927-4046
2085,443927-4046
2086,443927-4046
2087,443927-4046
2088,443927-4046
2089,443927-4046
2090,443927-4046
2091,443927-4046
2092,443927-4046
2093,443927-4046
2094,443927-4046
2095,443927-4046
2096,443927-4046
2097,443927-4046
2098,443927-4046
2099,443927-4046
2100,443927-4046
2101,443927-4046
2102,443927-4046
2103,443927-4046
2104,443927-4046
2105,443927-4046
2106,443927-4046
2107,443927-4046
2108,443927-4046
2109,443927-4046
2110,443927-4046
2111,443927-4046
2112,443927-4046
2113,443927-4046
2114,443927-4046
2115,443927-4046
2116,443927-4046
2117,443927-4046
2118,443927-4046
2119,443927-4046
2120,443927-4046
2121,443927-4046
2122,443927-4046
2123,443927-4046
2124,443927-4046
2125,443927-4046
2126,443927-4046
2127,443927-4046
2128,443927-4046
2129,443927-4046
2130,443927-4046
2131,443927-4046
2132,443927-4046
2133,443927-4046
2134,443927-4046
2135,443927-4046
2136,443927-4046
2137,443927-4046
2138,443927-4046
2139,443927-4046
2140,443927-4046
2141,443927-4046
2142,443927-4046
2143,443927-4046
2144,443927-4046
2145,443927-4046
2146,443927-4046
2147,443927-4046
2148,443927-4046
2149,443927-4046
2150,443927-4046
2151,443927-4046
2152,443927-4046
2153,443927-4046
2154,443927-4046
2155,443927-4046
2156,443927-4046
2157,443927-4046
2158,443927-4046
2159,443927-4046
2160,443927-4046
2161,443927-4046
2162,443927-4046
2163,033266-5462
2164,033266-5462
2165,033266-5462
2166,033266-5462
2167,033266-5462
2168,033266-5462
2169,033266-5462
2170,033266-5462
2171,033266-5462
2172,033266-5462
2173,033266-5462
2174,033266-5462
2175,033266-5462
2176,033266-5462
2177,033266-5462
2178,033266-5462
2179,033266-5462
2180,033266-5462
2181,033266-5462
2182,033266-5462
2183,033266-5462
2184,033266-5462
2185,033266-5462
2186,033266-5462
2187,033266-5462
2188,033266-5462
2189,033266-5462
2190,033266-5462
2191,033266-5462
2192,033266-5462
2193,033266-5462
2194,033266-5462
2195,033266-5462
2196,033266-5462
2197,033266-5462
2198,033266-5462
2199,033266-5462
2200,033266-5462
2201,033266-5462
2202,033266-5462
2203,033266-5462
2204,033266-5462
2205,033266-5462
2206,033266-5462
2207,033266-5462
2208,033266-5462
2209,033266-5462
2210,033266-5462
2211,033266-5462
2212,033266-5462
2213,033266-5462
2214,033266-5462
2215,033266-5462
2216,033266-5462
2217,033266-5462
2218,033266-5462
2219,033266-5462
2220,033266-5462
2221,033266-5462
2222,033266-5462
2223,033266-5462
2224,033266-5462
2225,033266-5462
2226,033266-5462
2227,033266-5462
2228,033266-5462
2229,033266-5462
2230,033266-5462
2231,033266-5462
2232,033266-5462
2233,033266-5462
2234,033266-5462
2235,033266-5462
2236,033266-5462
2237,033266-5462
2238,033266-5462
2239,033266-5462
2240,033266-5462
2241,033266-5462
2242,033266-5462
2243,033266-5462
2244,033266-5462
2245,033266-5462
2246,033266-5462
2247,033266-5462
2248,033266-5462
2249,033266-5462
2250,033266-5462
2251,033266-5462
2252,033266-5462
2253,033266-5462
2254,033266-5462
2255,033266-5462
2256,033266-5462
2257,033266-5462
2258,033266-5462
2259,633641-0946
2260,633641-0946
2261,633641-0946
2262,633641-0946
2263,633641-0946
2264,633641-0946
2265,633641-0946
2266,633641-0946
2267,633641-0946
2268,633641-0946
2269,633641-0946
2270,633641-0946
2271,633641-0946
2272,633641-0946
2273,633641-0946
2274,633641-0946
2275,633641-0946
2276,633641-0946
2277,633641-0946
2278,633641-0946
2279,633641-0946
2280,633641-0946
2281,633641-0946
2282,633641-0946
2283,633641-0946
2284,633641-0946
2285,633641-0946
2286,633641-0946
2287,633641-0946
2288,633641-0946
2289,633641-0946
2290,633641-0946
2291,633641-0946
2292,633641-0946
2293,633641-0946
2294,633641-0946
2295,633641-0946
2296,633641-0946
2297,633641-0946
2298,633641-0946
2299,633641-0946
2300,633641-0946
2301,633641-0946
2302,633641-0946
2303,633641-0946
2304,633641-0946
2305,633641-0946
2306,633641-0946
2307,633641-0946
2308,633641-0946
2309,633641-0946
2310,633641-0946
2311,633641-0946
2312,633641-0946
2313,633641-0946
2314,633641-0946
2315,633641-0946
2316,633641-0946
2317,633641-0946
2318,633641-0946
2319,633641-0946
2320,633641-0946
2321,633641-0946
2322,633641-0946
2323,633641-0946
2324,633641-0946
2325,633641-0946
2326,633641-0946
2327,633641-0946
2328,633641-0946
2329,633641-0946
2330,633641-0946
2331,633641-0946
2332,633641-0946
2333,633641-0946
2334,633641-0946
2335,633641-0946
2336,633641-0946
2337,633641-0946
2338,633641-0946
2339,633641-0946
2340,633641-0946
2341,633641-0946
2342,633641-0946
2343,633641-0946
2344,633641-0946
2345,513075-0960
2346,513075-0960
2347,513075-0960
2348,513075-0960
2349,513075-0960
2350,513075-0960
2351,513075-0960
2352,513075-0960
2353,513075-0960
2354,513075-0960
2355,513075-0960
2356,513075-0960
2357,513075-0960
2358,513075-0960
2359,513075-0960
2360,513075-0960
2361,513075-0960
2362,513075-0960
2363,513075-0960
2364,513075-0960
2365,513075-0960
2366,513075-0960
2367,513075-0960
2368,513075-0960
2369,513075-0960
2370,513075-0960
2371,513075-0960
2372,513075-0960
2373,513075-0960
2374,513075-0960
2375,513075-0960
2376,513075-0960
2377,513075-0960
2378,513075-0960
2379,513075-0960
2380,513075-0960
2381,513075-0960
2382,513075-0960
2383,513075-0960
2384,513075-0960
2385,513075-0960
2386,513075-0960
2387,513075-0960
2388,513075-0960
2389,513075-0960
2390,513075-0960
2391,513075-0960
2392,513075-0960
2393,513075-0960
2394,513075-0960
2395,513075-0960
2396,513075-0960
2397,513075-0960
2398,513075-0960
2399,513075-0960
2400,513075-0960
2401,513075-0960
2402,513075-0960
2403,513075-0960
2404,513075-0960
2405,513075-0960
2406,513075-0960
2407,513075-0960
2408,513075-0960
2409,513075-0960
2410,513075-0960
2411,513075-0960
2412,513075-0960
2413,513075-0960
2414,513075-0960
2415,513075-0960
2416,513075-0960
2417,513075-0960
2418,513075-0960
2419,513075-0960
2420,513075-0960
2421,513075-0960
2422,513075-0960
2423,513075-0960
2424,513075-0960
2425,513075-0960
2426,513075-0960
2427,513075-0960
2428,513075-0960
2429,513075-0960
2430,513075-0960
2431,513075-0960
2432,513075-0960
2433,513075-0960
2434,513075-0960
2435,513075-0960
2436,513075-0960
2437,513075-0960
2438,569005-3193
2439,569005-3193
2440,569005-3193
2441,569005-3193
2442,569005-3193
2443,569005-3193
2444,569005-3193
2445,569005-3193
2446,569005-3193
2447,569005-3193
2448,569005-3193
2449,569005-3193
2450,569005-3193
2451,569005-3193
2452,569005-3193
2453,569005-3193
2454,569005-3193
2455,569005-3193
2456,569005-3193
2457,569005-3193
2458,569005-3193
2459,569005-3193
2460,569005-3193
2461,569005-3193
2462,569005-3193
2463,569005-3193
2464,569005-3193
2465,569005-3193
2466,569005-3193
2467,569005-3193
2468,569005-3193
2469,569005-3193
2470,569005-3193
2471,569005-3193
2472,569005-3193
2473,569005-3193
2474,569005-3193
2475,569005-3193
2476,569005-3193
2477,569005-3193
2478,569005-3193
2479,569005-3193
2480,569005-3193
2481,569005-3193
2482,569005-3193
2483,569005-3193
2484,569005-3193
2485,569005-3193
2486,569005-3193
2487,569005-3193
2488,569005-3193
2489,569005-3193
2490,569005-3193
2491,569005-3193
2492,569005-3193
2493,569005-3193
2494,569005-3193
2495,569005-3193
2496,569005-3193
2497,569005-3193
2498,569005-3193
2499,569005-3193
2500,569005-3193
2501,569005-3193
2502,569005-3193
2503,569005-3193
2504,569005-3193
2505,569005-3193
2506,569005-3193
2507,569005-3193
2508,569005-3193
2509,569005-3193
2510,569005-3193
2511,569005-3193
2512,569005-3193
2513,569005-3193
2514,569005-3193
2515,569005-3193
2516,569005-3193
2517,569005-3193
2518,569005-3193
2519,569005-3193
2520,569005-3193
2521,569005-3193
2522,569005-3193
2523,569005-3193
2524,569005-3193
2525,569005-3193
2526,569005-3193
2527,252115-9828
2528,252115-9828
2529,252115-9828
2530,252115-9828
2531,252115-9828
2532,252115-9828
2533,252115-9828
2534,252115-9828
2535,252115-9828
2536,252115-9828
2537,252115-9828
2538,252115-9828
2539,252115-9828
2540,252115-9828
2541,252115-9828
2542,252115-9828
2543,252115-9828
2544,252115-9828
2545,252115-9828
2546,252115-9828
2547,252115-9828
2548,252115-9828
2549,252115-9828
2550,252115-9828
2551,252115-9828
2552,252115-9828
2553,252115-9828
2554,252115-9828
2555,252115-9828
2556,252115-9828
2557,252115-9828
2558,252115-9828
2559,252115-9828
2560,252115-9828
2561,252115-9828
