ItemID,Bar,License,Item,Price
1759,"OLNEY ALE HOUSE",103007-8750,"Cheesecake eggrolls",458.05
1760,"OLNEY ALE HOUSE",103007-8750,Tsingtao,298.05
1761,"OLNEY ALE HOUSE",103007-8750,"Mil’s Best Ice",388.05
1762,"OLNEY ALE HOUSE",103007-8750,"French Toast",488.05
1763,"OLNEY ALE HOUSE",103007-8750,"Onion rings",28.05
1764,"OUTTA THE WAY CAFE",993879-6407,"Corpse Reviver 212",708.05
1765,"OUTTA THE WAY CAFE",993879-6407,"Tater Tots",408.05
1766,"OUTTA THE WAY CAFE",993879-6407,"Modelo Especial",208.05
1767,"OUTTA THE WAY CAFE",993879-6407,"Mozzarella sticks",58.05
1768,"OUTTA THE WAY CAFE",993879-6407,"Bud Ice",128.05
1769,"OUTTA THE WAY CAFE",993879-6407,"Lamb Chops",548.05
1770,"OUTTA THE WAY CAFE",993879-6407,"Keystone Light",158.05
1771,"OUTTA THE WAY CAFE",993879-6407,Budweiser,248.05
1772,"OUTTA THE WAY CAFE",993879-6407,Pepsi-Cola,568.05
1773,"OUTTA THE WAY CAFE",993879-6407,"Steel Reserve",358.05
1774,"PARTY TIME LOUNGE",513075-0960,"Chicken Pot Pie",478.05
1775,"PARTY TIME LOUNGE",513075-0960,"Miller Lite",238.05
1776,"PARTY TIME LOUNGE",513075-0960,"Diet Pepsi",598.05
1777,"PARTY TIME LOUNGE",513075-0960,PEARLRIVER,308.05
1778,"PARTY TIME LOUNGE",513075-0960,"Chicken Buger",448.05
1779,"PARTY TIME LOUNGE",513075-0960,"Bulleit 10YR",738.05
1780,"PARTY TIME LOUNGE",513075-0960,"Artichoke dip",78.05
1781,"PARTY TIME LOUNGE",513075-0960,"Cheese Buger",438.05
1782,"PARTY TIME LOUNGE",513075-0960,White,678.05
1783,"PARTY TIME LOUNGE",513075-0960,"Pabst Blue Ribbon",118.05
1784,"PARTY TIME LOUNGE",513075-0960,Prosscco,688.05
1785,"PASSION FISH",994587-9188,"Iresh Breakfast",518.05
1786,"PASSION FISH",994587-9188,"Fish & Chip",428.05
1787,"PASSION FISH",994587-9188,"Strawberry Cheesecake",468.05
1788,"PASSION FISH",994587-9188,"Pastrami Hash",538.05
1789,"PASSION FISH",994587-9188,"Busch Light",188.05
1790,"PASSION FISH",994587-9188,"Mello Yello",628.05
1791,"PASSION FISH",994587-9188,Rose,668.05
1792,"PASSION FISH",994587-9188,Omelet,528.05
1793,"PASSION FISH",994587-9188,Busch,178.05
1794,"PASSION FISH",994587-9188,"Mountain Dew",578.05
1795,"PASSION FISH",994587-9188,Bakers,728.05
1796,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"French fries",18.05
1797,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Natural Ice",108.05
1798,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,Heineken,168.05
1799,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Purple Rain",748.05
1800,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Coors Light",258.05
1801,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Coors Banquet",348.05
1802,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Diet Dr Pepper",608.05
1803,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"7 Up",638.05
1804,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,"Extra Yanjing",288.05
1805,"PERUVIAN COUNTRY CHICKEN & BEER",443434-1709,Wings,48.05
1806,"PETER CHANG'S CHINA BISTRO",578989-6023,"Miller High Life",148.05
1807,"PETER CHANG'S CHINA BISTRO",578989-6023,Milestones,698.05
1808,"PETER CHANG'S CHINA BISTRO",578989-6023,"Yuengling Lager",318.05
1809,"PETER CHANG'S CHINA BISTRO",578989-6023,"Bud Light",268.05
1810,"PETER CHANG'S CHINA BISTRO",578989-6023,Jameson,718.05
1811,"PETER CHANG'S CHINA BISTRO",578989-6023,Red,658.05
1812,"PETER CHANG'S CHINA BISTRO",578989-6023,"Blue Moon",328.05
1813,"PETER CHANG'S CHINA BISTRO",578989-6023,"Natural Light",198.05
1814,"PETER CHANG'S CHINA BISTRO",578989-6023,Guinness,398.05
1815,"PETER CHANG'S CHINA BISTRO",578989-6023,Pancakes,498.05
1816,"PETER CHANG'S CHINA BISTRO",578989-6023,Nachos,38.05
1817,"PETERS CARRY OUT",825935-7435,"Keystone Light",154.54
1818,"PETERS CARRY OUT",825935-7435,"Corona Light",374.54
1819,"PETERS CARRY OUT",825935-7435,"Blue Moon",324.54
1820,"PETERS CARRY OUT",825935-7435,"Chicken Pot Pie",474.54
1821,"PETERS CARRY OUT",825935-7435,Omelet,524.54
1822,"PETERS CARRY OUT",825935-7435,"Fried Pickles",414.54
1823,"PETERS CARRY OUT",825935-7435,"Diet Dr Pepper",604.54
1824,"PETERS CARRY OUT",825935-7435,"Steel Reserve",354.54
1825,"PETERS CARRY OUT",825935-7435,"Miller Lite",234.54
1826,"PETERS CARRY OUT",825935-7435,"Extra Yanjing",284.54
1827,"PETERS CARRY OUT",825935-7435,PEARLRIVER,304.54
1828,"PETERS CARRY OUT",825935-7435,Fanta,614.54
1829,"PETER'S GRILL",567033-1627,"French Toast",484.54
1830,"PETER'S GRILL",567033-1627,"Coors Light",254.54
1831,"PETER'S GRILL",567033-1627,"Tater Tots",404.54
1832,"PETER'S GRILL",567033-1627,Milestones,694.54
1833,"PETER'S GRILL",567033-1627,White,674.54
1834,"PETER'S GRILL",567033-1627,Tsingtao,294.54
1835,"PETER'S GRILL",567033-1627,Sprite,584.54
1836,"PETER'S GRILL",567033-1627,"Pabst Blue Ribbon",114.54
1837,"PETER'S GRILL",567033-1627,"Dos Equis",334.54
1838,"PETER'S GRILL",567033-1627,"Modelo Especial",204.54
1839,"PETER'S GRILL",567033-1627,"Corona Extra",224.54
1840,"PETER'S GRILL",567033-1627,"Yuengling Lager",314.54
1841,"PINES OF ROME",012827-6557,"Bud Ice",124.54
1842,"PINES OF ROME",012827-6557,"French fries",14.54
1843,"PINES OF ROME",012827-6557,"Diet Pepsi",594.54
1844,"PINES OF ROME",012827-6557,"Mountain Dew",574.54
1845,"PINES OF ROME",012827-6557,"Bulleit 10YR",734.54
1846,"PINES OF ROME",012827-6557,"Natural Light",194.54
1847,"PINES OF ROME",012827-6557,"Stella Artois",134.54
1848,"PINES OF ROME",012827-6557,"Artichoke dip",74.54
1849,"PINES OF ROME",012827-6557,"Cheese Buger",434.54
1850,"PINES OF ROME",012827-6557,Budweiser,244.54
1851,"PINES OF ROME",012827-6557,"Fish & Chip",424.54
1852,"PINES OF ROME",012827-6557,"Strawberry Cheesecake",464.54
1853,"PINES OF ROME",012827-6557,"Onion rings",24.54
1854,"PINEY BRANCH PUB",574707-0877,"Farro Salad",84.54
1855,"PINEY BRANCH PUB",574707-0877,Prosscco,684.54
1856,"PINEY BRANCH PUB",574707-0877,Monster,644.54
1857,"PINEY BRANCH PUB",574707-0877,"Cheesecake eggrolls",454.54
1858,"PINEY BRANCH PUB",574707-0877,"Corpse Reviver 212",704.54
1859,"PINEY BRANCH PUB",574707-0877,Guinness,394.54
1860,"PINEY BRANCH PUB",574707-0877,"Mozzarella sticks",54.54
1861,"PINEY BRANCH PUB",574707-0877,Busch,174.54
1862,"PINEY BRANCH PUB",574707-0877,"Natural Ice",104.54
1863,"PINEY BRANCH PUB",574707-0877,Pepsi-Cola,564.54
1864,"PINEY BRANCH PUB",574707-0877,Jameson,714.54
1865,"PINEY BRANCH PUB",574707-0877,"Chicken Buger",444.54
1866,"Pivbar Kolomenskoye",365700-4523,"Keystone Light",151.17
1867,"Pivbar Kolomenskoye",365700-4523,Nachos,31.17
1868,"Pivbar Kolomenskoye",365700-4523,"Diet Pepsi",591.17
1869,"Pivbar Kolomenskoye",365700-4523,Omelet,521.17
1870,"Pivbar Kolomenskoye",365700-4523,"Stella Artois",131.17
1871,"Pivbar Kolomenskoye",365700-4523,"Fish & Chip",421.17
1872,"Pivbar Kolomenskoye",365700-4523,Quesadillas,61.17
1873,"Pivbar Kolomenskoye",365700-4523,"Michelob Ultra",211.17
1874,"Pivbar Kolomenskoye",365700-4523,"Strawberry Cheesecake",461.17
1875,"Pivbar Kolomenskoye",365700-4523,Red,651.17
1876,"Pivbar Kolomenskoye",365700-4523,"French Toast",481.17
1877,"Pivbar Kolomenskoye",365700-4523,Busch,171.17
1878,"PIZZERIA DAMARCO",443927-4046,"Mello Yello",621.17
1879,"PIZZERIA DAMARCO",443927-4046,Bakers,721.17
1880,"PIZZERIA DAMARCO",443927-4046,"Pabst Blue Ribbon",111.17
1881,"PIZZERIA DAMARCO",443927-4046,"Mountain Dew",571.17
1882,"PIZZERIA DAMARCO",443927-4046,"Coors Banquet",341.17
1883,"PIZZERIA DAMARCO",443927-4046,"Natural Light",191.17
1884,"PIZZERIA DAMARCO",443927-4046,"Coca Cola",551.17
1885,"PIZZERIA DAMARCO",443927-4046,"Cheese Buger",431.17
1886,"PIZZERIA DAMARCO",443927-4046,Jameson,711.17
1887,"PIZZERIA DAMARCO",443927-4046,"Busch Light",181.17
1888,"PIZZERIA DAMARCO",443927-4046,Pancakes,491.17
1889,"PIZZERIA DAMARCO",443927-4046,"Artichoke dip",71.17
1890,"Podozritelnye Litsa Bar",285412-1965,Rose,661.17
1891,"Podozritelnye Litsa Bar",285412-1965,Fanta,611.17
1892,"Podozritelnye Litsa Bar",285412-1965,"Onion rings",21.17
1893,"Podozritelnye Litsa Bar",285412-1965,"Lamb Chops",541.17
1894,"Podozritelnye Litsa Bar",285412-1965,"Bud Ice",121.17
1895,"Podozritelnye Litsa Bar",285412-1965,"Dos Equis",331.17
1896,"Podozritelnye Litsa Bar",285412-1965,PEARLRIVER,301.17
1897,"Podozritelnye Litsa Bar",285412-1965,"Farro Salad",81.17
1898,"Podozritelnye Litsa Bar",285412-1965,"Bud Light",261.17
1899,"Podozritelnye Litsa Bar",285412-1965,"Purple Rain",741.17
1900,"Podozritelnye Litsa Bar",285412-1965,"Chicken Buger",441.17
1901,"Podozritelnye Litsa Bar",285412-1965,Sprite,581.17
1902,Porosello,775033-0743,"Coors Light",251.17
1903,Porosello,775033-0743,"Natural Ice",101.17
1904,Porosello,775033-0743,Pepsi-Cola,561.17
1905,Porosello,775033-0743,Icehouse,361.17
1906,Porosello,775033-0743,Guinness,391.17
1907,Porosello,775033-0743,Milestones,691.17
1908,Porosello,775033-0743,"Tater Tots",401.17
1909,Porosello,775033-0743,"Steel Reserve",351.17
1910,Porosello,775033-0743,"Corona Light",371.17
1911,Porosello,775033-0743,"Mozzarella sticks",51.17
1912,Porosello,775033-0743,"Blue Moon",321.17
1913,Porosello,775033-0743,Wings,41.17
1914,"POSITANO RISTORANTE ITALIANO",784026-4704,White,671.17
1915,"POSITANO RISTORANTE ITALIANO",784026-4704,"Pastrami Hash",531.17
1916,"POSITANO RISTORANTE ITALIANO",784026-4704,"Cheesecake eggrolls",451.17
1917,"POSITANO RISTORANTE ITALIANO",784026-4704,"Corpse Reviver 212",701.17
1918,"POSITANO RISTORANTE ITALIANO",784026-4704,"Modelo Especial",201.17
1919,"POSITANO RISTORANTE ITALIANO",784026-4704,Budweiser,241.17
1920,"POSITANO RISTORANTE ITALIANO",784026-4704,"Extra Yanjing",281.17
1921,"POSITANO RISTORANTE ITALIANO",784026-4704,"Corona Extra",221.17
1922,"POSITANO RISTORANTE ITALIANO",784026-4704,"French fries",11.17
1923,"POSITANO RISTORANTE ITALIANO",784026-4704,Heineken,161.17
1924,"POSITANO RISTORANTE ITALIANO",784026-4704,"Iresh Breakfast",511.17
1925,"Purple Bar at Sanderson",016922-4284,"Busch Light",182.59
1926,"Purple Bar at Sanderson",016922-4284,"Mil’s Best Ice",382.59
1927,"Purple Bar at Sanderson",016922-4284,"Steel Reserve",352.59
1928,"Purple Bar at Sanderson",016922-4284,"Corona Light",372.59
1929,"Purple Bar at Sanderson",016922-4284,Pepsi-Cola,562.59
1930,"Purple Bar at Sanderson",016922-4284,"Purple Rain",742.59
1931,"Purple Bar at Sanderson",016922-4284,Milestones,692.59
1932,"Purple Bar at Sanderson",016922-4284,"Modelo Especial",202.59
1933,"Purple Bar at Sanderson",016922-4284,"Michelob Ultra",212.59
1934,"Purple Bar at Sanderson",016922-4284,"Fish & Chip",422.59
1935,"Purple Bar at Sanderson",016922-4284,"Coca Cola",552.59
1936,"Purple Bar at Sanderson",016922-4284,"French fries",12.59
1937,"RED BOWL",707445-3676,Snow,315.32
1938,"RED BOWL",707445-3676,"Iresh Breakfast",555.32
1939,"RED BOWL",707445-3676,"Cheesecake eggrolls",495.32
1940,"RED BOWL",707445-3676,Nachos,75.32
1941,"RED BOWL",707445-3676,"Bud Ice",165.32
1942,"RED BOWL",707445-3676,Milestones,735.32
1943,"RED BOWL",707445-3676,Omelet,565.32
1944,"RED BOWL",707445-3676,"Corona Extra",265.32
1945,"RED BOWL",707445-3676,"Miller Lite",275.32
1946,"RED BOWL",707445-3676,"French fries",55.32
1947,"RED BOWL",707445-3676,Wings,85.32
1948,"RED BOWL",707445-3676,"Corona Light",415.32
1949,Respublika,457966-5128,"Fried Pickles",455.32
1950,Respublika,457966-5128,Pancakes,535.32
1951,Respublika,457966-5128,White,715.32
1952,Respublika,457966-5128,Quesadillas,105.32
1953,Respublika,457966-5128,Fanta,655.32
1954,Respublika,457966-5128,Jameson,755.32
1955,Respublika,457966-5128,"Coca Cola",595.32
1956,Respublika,457966-5128,"Mello Yello",665.32
1957,Respublika,457966-5128,"Artichoke dip",115.32
1958,Respublika,457966-5128,"Bulleit 10YR",775.32
1959,Respublika,457966-5128,"Purple Rain",785.32
1960,Respublika,457966-5128,"Extra Yanjing",325.32
1961,"Roy Castle Pub",026389-3547,Red,695.32
1962,"Roy Castle Pub",026389-3547,PEARLRIVER,345.32
1963,"Roy Castle Pub",026389-3547,"Dos Equis",375.32
1964,"Roy Castle Pub",026389-3547,"Michelob Ultra",255.32
1965,"Roy Castle Pub",026389-3547,"Onion rings",65.32
1966,"Roy Castle Pub",026389-3547,"Blue Moon",365.32
1967,"Roy Castle Pub",026389-3547,"Diet Pepsi",635.32
1968,"Roy Castle Pub",026389-3547,"Mountain Dew",615.32
1969,"Roy Castle Pub",026389-3547,Rose,705.32
1970,"Roy Castle Pub",026389-3547,"Strawberry Cheesecake",505.32
1971,"Roy Castle Pub",026389-3547,Icehouse,405.32
1972,"Roy Castle Pub",026389-3547,Pepsi-Cola,605.32
1973,"RUANG KHAO THAI CUISINE",473565-3935,"Bud Light",305.32
1974,"RUANG KHAO THAI CUISINE",473565-3935,Guinness,435.32
1975,"RUANG KHAO THAI CUISINE",473565-3935,Busch,215.32
1976,"RUANG KHAO THAI CUISINE",473565-3935,"Corpse Reviver 212",745.32
1977,"RUANG KHAO THAI CUISINE",473565-3935,Bakers,765.32
1978,"RUANG KHAO THAI CUISINE",473565-3935,"French Toast",525.32
1979,"RUANG KHAO THAI CUISINE",473565-3935,"Natural Light",235.32
1980,"RUANG KHAO THAI CUISINE",473565-3935,Sprite,625.32
1981,"RUANG KHAO THAI CUISINE",473565-3935,"Farro Salad",125.32
1982,"RUANG KHAO THAI CUISINE",473565-3935,Tsingtao,335.32
1983,"RUANG KHAO THAI CUISINE",473565-3935,"Diet Dr Pepper",645.32
1984,"RUANG KHAO THAI CUISINE",473565-3935,"Natural Ice",145.32
1985,"RUSSIAN GOURMET",635427-3838,Budweiser,285.32
1986,"RUSSIAN GOURMET",635427-3838,Heineken,205.32
1987,"RUSSIAN GOURMET",635427-3838,"Pabst Blue Ribbon",155.32
1988,"RUSSIAN GOURMET",635427-3838,"Cheese Buger",475.32
1989,"RUSSIAN GOURMET",635427-3838,"Modelo Especial",245.32
1990,"RUSSIAN GOURMET",635427-3838,"Coors Banquet",385.32
1991,"RUSSIAN GOURMET",635427-3838,Monster,685.32
1992,"RUSSIAN GOURMET",635427-3838,"Lamb Chops",585.32
1993,"RUSSIAN GOURMET",635427-3838,Prosscco,725.32
1994,"RUSSIAN GOURMET",635427-3838,"Busch Light",225.32
1995,"RUSSIAN GOURMET",635427-3838,"Yuengling Lager",355.32
1996,"RUSSIAN GOURMET",635427-3838,"Pastrami Hash",575.32
1997,SAFEWAY,076279-9393,"Cheese Buger",508.9
1998,SAFEWAY,076279-9393,Pancakes,568.9
1999,SAFEWAY,076279-9393,Wings,118.9
2000,SAFEWAY,076279-9393,Nachos,108.9
2001,SAFEWAY,076279-9393,"Mountain Dew",648.9
2002,SAFEWAY,076279-9393,Snow,348.9
2003,SAFEWAY,076279-9393,"French fries",88.9
2004,SAFEWAY,076279-9393,Steak,578.9
2005,SAFEWAY,076279-9393,Milestones,768.9
2006,SAFEWAY,076279-9393,"Coors Banquet",418.9
2007,SAFEWAY,076279-9393,"Fish & Chip",498.9
2008,SAFEWAY,076279-9393,Heineken,238.9
2009,"SALA THAI ",339365-4516,"Mello Yello",698.9
2010,"SALA THAI ",339365-4516,"Mil’s Best Ice",458.9
2011,"SALA THAI ",339365-4516,"Purple Rain",818.9
2012,"SALA THAI ",339365-4516,"Tater Tots",478.9
2013,"SALA THAI ",339365-4516,"Corona Extra",298.9
2014,"SALA THAI ",339365-4516,"Cheesecake eggrolls",528.9
2015,"SALA THAI ",339365-4516,"Chicken Buger",518.9
2016,"SALA THAI ",339365-4516,Rose,738.9
2017,"SALA THAI ",339365-4516,"Modelo Especial",278.9
2018,SAMANTHA'S,065321-9717,Pepsi-Cola,638.9
2019,SAMANTHA'S,065321-9717,"Iresh Breakfast",588.9
2020,SAMANTHA'S,065321-9717,"Extra Yanjing",358.9
2021,SAMANTHA'S,065321-9717,"Michelob Ultra",288.9
2022,SAMANTHA'S,065321-9717,"Artichoke dip",148.9
2023,SAMANTHA'S,065321-9717,"Bud Ice",198.9
2024,SAMANTHA'S,065321-9717,"Stella Artois",208.9
2025,SAMANTHA'S,065321-9717,Sprite,658.9
2026,SAMANTHA'S,065321-9717,Quesadillas,138.9
2027,SAMANTHA'S,065321-9717,"Corpse Reviver 212",778.9
2028,SAMANTHA'S,065321-9717,"Coca Cola",628.9
2029,SAMOVAR,569005-3193,"Fried Pickles",488.9
2030,SAMOVAR,569005-3193,Tsingtao,368.9
2031,SAMOVAR,569005-3193,"7 Up",708.9
2032,SAMOVAR,569005-3193,Prosscco,758.9
2033,SAMOVAR,569005-3193,Jameson,788.9
2034,SAMOVAR,569005-3193,"Chicken Pot Pie",548.9
2035,SAMOVAR,569005-3193,"Blue Moon",398.9
2036,SAMOVAR,569005-3193,White,748.9
2037,SAMOVAR,569005-3193,"Yuengling Lager",388.9
2038,SAMOVAR,569005-3193,"Strawberry Cheesecake",538.9
2039,SAMOVAR,569005-3193,"Onion rings",98.9
2040,"SANTO POLLO ",348034-4278,"Keystone Light",228.9
2041,"SANTO POLLO ",348034-4278,"Farro Salad",158.9
2042,"SANTO POLLO ",348034-4278,Fanta,688.9
2043,"SANTO POLLO ",348034-4278,PEARLRIVER,378.9
2044,"SANTO POLLO ",348034-4278,"Pastrami Hash",608.9
2045,"SANTO POLLO ",348034-4278,"Steel Reserve",428.9
2046,"SANTO POLLO ",348034-4278,"Coors Light",328.9
2047,"SANTO POLLO ",348034-4278,"Lamb Chops",618.9
2048,"SANTO POLLO ",348034-4278,Icehouse,438.9
2049,"SANTO POLLO ",348034-4278,Busch,248.9
2050,SASUNS,239755-5612,"Cheese Buger",465.7
2051,SASUNS,239755-5612,"Miller High Life",175.7
2052,SASUNS,239755-5612,"Cheesecake eggrolls",485.7
2053,SASUNS,239755-5612,"Mil’s Best Ice",415.7
2054,SASUNS,239755-5612,"Mello Yello",655.7
2055,SASUNS,239755-5612,"Dos Equis",365.7
2056,SASUNS,239755-5612,"Bulleit 10YR",765.7
2057,SASUNS,239755-5612,Omelet,555.7
2058,SASUNS,239755-5612,"Mozzarella sticks",85.7
2059,SASUNS,239755-5612,Jameson,745.7
2060,SASUNS,239755-5612,"Mountain Dew",605.7
2061,"Satan's Whiskers",786366-9730,Budweiser,275.7
2062,"Satan's Whiskers",786366-9730,PEARLRIVER,335.7
2063,"Satan's Whiskers",786366-9730,"Chicken Buger",475.7
2064,"Satan's Whiskers",786366-9730,Nachos,65.7
2065,"Satan's Whiskers",786366-9730,"Pabst Blue Ribbon",145.7
2066,"Satan's Whiskers",786366-9730,"Pastrami Hash",565.7
2067,"Satan's Whiskers",786366-9730,"Fried Pickles",445.7
2068,"Satan's Whiskers",786366-9730,"Yuengling Lager",345.7
2069,"Satan's Whiskers",786366-9730,Heineken,195.7
2070,"Satan's Whiskers",786366-9730,"Purple Rain",775.7
2071,"Satan's Whiskers",786366-9730,Guinness,425.7
2072,"SENOR TEQUILA'S",744864-1998,"Michelob Ultra",245.7
2073,"SENOR TEQUILA'S",744864-1998,"Corpse Reviver 212",735.7
2074,"SENOR TEQUILA'S",744864-1998,"Modelo Especial",235.7
2075,"SENOR TEQUILA'S",744864-1998,Tsingtao,325.7
2076,"SENOR TEQUILA'S",744864-1998,"Natural Light",225.7
2077,"SENOR TEQUILA'S",744864-1998,"Steel Reserve",385.7
2078,"SENOR TEQUILA'S",744864-1998,"Bud Ice",155.7
2079,"SENOR TEQUILA'S",744864-1998,Busch,205.7
2080,"SENOR TEQUILA'S",744864-1998,Wings,75.7
2081,"SENOR TEQUILA'S",744864-1998,"French Toast",515.7
2082,"SENOR TEQUILA'S",744864-1998,Steak,535.7
2083,"SEOULFOOD DC",328119-7933,"Coors Banquet",375.7
2084,"SEOULFOOD DC",328119-7933,"Strawberry Cheesecake",495.7
2085,"SEOULFOOD DC",328119-7933,"Coors Light",285.7
2086,"SEOULFOOD DC",328119-7933,"Coca Cola",585.7
2087,"SEOULFOOD DC",328119-7933,Pancakes,525.7
2088,"SEOULFOOD DC",328119-7933,Fanta,645.7
2089,"SEOULFOOD DC",328119-7933,Snow,305.7
2090,"SEOULFOOD DC",328119-7933,"Artichoke dip",105.7
2091,"SEOULFOOD DC",328119-7933,Pepsi-Cola,595.7
2092,"SEOULFOOD DC",328119-7933,"Blue Moon",355.7
2093,"SEOULFOOD DC",328119-7933,White,705.7
2094,"SEOULFOOD DC",328119-7933,Sprite,615.7
2095,"Septime La Cave",207005-7456,"Busch Light",215.7
2096,"Septime La Cave",207005-7456,"Onion rings",55.7
2097,"Septime La Cave",207005-7456,Milestones,725.7
2098,"Septime La Cave",207005-7456,"Corona Light",405.7
2099,"Septime La Cave",207005-7456,"Tater Tots",435.7
2100,"Septime La Cave",207005-7456,Prosscco,715.7
2101,"Septime La Cave",207005-7456,"Farro Salad",115.7
2102,"Septime La Cave",207005-7456,Rose,695.7
2103,"Septime La Cave",207005-7456,"Extra Yanjing",315.7
2104,"Septime La Cave",207005-7456,"Diet Dr Pepper",635.7
2105,"Septime La Cave",207005-7456,"Iresh Breakfast",545.7
2106,"Seven Bamboo",759258-8235,"Onion rings",63.35
2107,"Seven Bamboo",759258-8235,"Mountain Dew",613.35
2108,"Seven Bamboo",759258-8235,"Tater Tots",443.35
2109,"Seven Bamboo",759258-8235,Rose,703.35
2110,"Seven Bamboo",759258-8235,"Diet Pepsi",633.35
2111,"Seven Bamboo",759258-8235,"Strawberry Cheesecake",503.35
2112,"Seven Bamboo",759258-8235,Heineken,203.35
2113,"Seven Bamboo",759258-8235,"Blue Moon",363.35
2114,"Seven Bamboo",759258-8235,"Diet Dr Pepper",643.35
2115,"Seven Bamboo",759258-8235,"Mello Yello",663.35
2116,"Seven Bamboo",759258-8235,"Mozzarella sticks",93.35
2117,"Seven Bamboo",759258-8235,"Keystone Light",193.35
2118,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Corona Light",413.35
2119,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Bud Light",303.35
2120,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Fish & Chip",463.35
2121,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Purple Rain",783.35
2122,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Mil’s Best Ice",423.35
2123,"SHALOM STRICTLY KOSHER MEATS",077097-3972,Steak,543.35
2124,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Chicken Buger",483.35
2125,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Miller Lite",273.35
2126,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Bud Ice",163.35
2127,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Yuengling Lager",353.35
2128,"SHALOM STRICTLY KOSHER MEATS",077097-3972,"Cheesecake eggrolls",493.35
2129,"SHANGHAI VILLAGE",329549-8939,"Pastrami Hash",573.35
2130,"SHANGHAI VILLAGE",329549-8939,"Bulleit 10YR",773.35
2131,"SHANGHAI VILLAGE",329549-8939,Omelet,563.35
2132,"SHANGHAI VILLAGE",329549-8939,Quesadillas,103.35
2133,"SHANGHAI VILLAGE",329549-8939,"Extra Yanjing",323.35
2134,"SHANGHAI VILLAGE",329549-8939,Prosscco,723.35
2135,"SHANGHAI VILLAGE",329549-8939,Milestones,733.35
2136,"SHANGHAI VILLAGE",329549-8939,"Chicken Pot Pie",513.35
2137,"SHANGHAI VILLAGE",329549-8939,"Michelob Ultra",253.35
2138,"SHANGHAI VILLAGE",329549-8939,"Fried Pickles",453.35
2139,"SHANGHAI VILLAGE",329549-8939,"Artichoke dip",113.35
2140,SHANGRI'LA,392381-3350,Busch,213.35
2141,SHANGRI'LA,392381-3350,"Dos Equis",373.35
2142,SHANGRI'LA,392381-3350,"Cheese Buger",473.35
2143,SHANGRI'LA,392381-3350,Snow,313.35
2144,SHANGRI'LA,392381-3350,Pancakes,533.35
2145,SHANGRI'LA,392381-3350,"Lamb Chops",583.35
2146,SHANGRI'LA,392381-3350,White,713.35
2147,SHANGRI'LA,392381-3350,"Steel Reserve",393.35
2148,SHANGRI'LA,392381-3350,"Coors Light",293.35
2149,SHANGRI'LA,392381-3350,Pepsi-Cola,603.35
2150,SHANGRI'LA,392381-3350,Sprite,623.35
2151,SILVER,716079-8588,"Pabst Blue Ribbon",153.35
2152,SILVER,716079-8588,"Iresh Breakfast",553.35
2153,SILVER,716079-8588,"Coors Banquet",383.35
2154,SILVER,716079-8588,Jameson,753.35
2155,SILVER,716079-8588,PEARLRIVER,343.35
2156,SILVER,716079-8588,"Miller High Life",183.35
2157,SILVER,716079-8588,Fanta,653.35
2158,SILVER,716079-8588,"Corona Extra",263.35
2159,SILVER,716079-8588,"Natural Ice",143.35
2160,SILVER,716079-8588,Guinness,433.35
2161,SILVER,716079-8588,"Coca Cola",593.35
2162,"SIU'S ASIAN BISTRO",647562-0404,"Chicken Buger",456.2
2163,"SIU'S ASIAN BISTRO",647562-0404,"Corona Light",386.2
2164,"SIU'S ASIAN BISTRO",647562-0404,"Natural Ice",116.2
2165,"SIU'S ASIAN BISTRO",647562-0404,Fanta,626.2
2166,"SIU'S ASIAN BISTRO",647562-0404,"Tater Tots",416.2
2167,"SIU'S ASIAN BISTRO",647562-0404,Heineken,176.2
2168,"SIU'S ASIAN BISTRO",647562-0404,PEARLRIVER,316.2
2169,"SIU'S ASIAN BISTRO",647562-0404,Pancakes,506.2
2170,"SIU'S ASIAN BISTRO",647562-0404,White,686.2
2171,"SIU'S ASIAN BISTRO",647562-0404,Wings,56.2
2172,"SIU'S ASIAN BISTRO",647562-0404,"Keystone Light",166.2
2173,"SOL AZTECA RESTAURANT",844222-4211,Pepsi-Cola,576.2
2174,"SOL AZTECA RESTAURANT",844222-4211,"Corpse Reviver 212",716.2
2175,"SOL AZTECA RESTAURANT",844222-4211,"French Toast",496.2
2176,"SOL AZTECA RESTAURANT",844222-4211,"Chicken Pot Pie",486.2
