TransactionID,License,BillID,ItemID
1100,802054-2166,318,391
1101,802054-2166,318,390
1102,802054-2166,319,388
1103,802054-2166,319,389
1104,802054-2166,319,394
1105,802054-2166,320,386
1106,802054-2166,320,391
1107,802054-2166,320,390
1108,802054-2166,321,387
1109,802054-2166,321,389
1110,802054-2166,321,384
1111,802054-2166,321,388
1112,802054-2166,321,384
1113,802054-2166,322,391
1114,802054-2166,322,389
1115,802054-2166,322,391
1116,802054-2166,322,388
1117,802054-2166,323,386
1118,802054-2166,323,387
1119,802054-2166,323,388
1120,802054-2166,323,387
1121,802054-2166,323,392
1122,802054-2166,324,392
1123,802054-2166,324,384
1124,802054-2166,324,393
1125,802054-2166,324,385
1126,802054-2166,325,385
1127,802054-2166,325,393
1128,802054-2166,325,388
1129,802054-2166,325,384
1130,802054-2166,326,386
1131,802054-2166,326,391
1132,802054-2166,326,387
1133,802054-2166,327,386
1134,802054-2166,327,388
1135,802054-2166,327,389
1136,802054-2166,327,394
1137,802054-2166,328,393
1138,802054-2166,328,393
1139,802054-2166,328,384
1140,802054-2166,328,390
1141,802054-2166,329,392
1142,802054-2166,329,384
1143,802054-2166,329,387
1144,802054-2166,330,393
1145,802054-2166,330,387
1146,802054-2166,330,386
1147,802054-2166,330,388
1148,802054-2166,330,389
1149,802054-2166,331,394
1150,802054-2166,331,384
1151,802054-2166,331,388
1152,802054-2166,331,388
1153,802054-2166,331,393
1154,802054-2166,332,385
1155,802054-2166,332,392
1156,802054-2166,332,384
1157,802054-2166,333,390
1158,802054-2166,333,394
1159,802054-2166,333,391
1160,802054-2166,333,384
1161,802054-2166,334,391
1162,802054-2166,334,384
1163,802054-2166,335,394
1164,802054-2166,335,388
1165,802054-2166,335,387
1166,802054-2166,335,386
1167,802054-2166,335,389
1168,802054-2166,336,390
1169,802054-2166,336,393
1170,802054-2166,336,385
1171,802054-2166,336,393
1172,802054-2166,336,384
1173,802054-2166,337,384
1174,802054-2166,337,394
1175,802054-2166,337,386
1176,802054-2166,337,393
1177,802054-2166,337,390
1178,802054-2166,338,393
1179,802054-2166,338,385
1180,802054-2166,339,390
1181,802054-2166,339,394
1182,802054-2166,340,386
1183,802054-2166,340,385
1184,802054-2166,341,394
1185,802054-2166,341,394
1186,802054-2166,342,385
1187,802054-2166,342,394
1188,802054-2166,342,393
1189,802054-2166,342,392
1190,802054-2166,343,384
1191,802054-2166,343,393
1192,802054-2166,343,394
1193,802054-2166,343,385
1194,802054-2166,344,392
1195,802054-2166,344,386
1196,802054-2166,344,389
1197,802054-2166,345,393
1198,802054-2166,345,384
1199,802054-2166,345,392
1200,802054-2166,346,388
1201,802054-2166,346,393
1202,802054-2166,346,387
1203,802054-2166,347,392
1204,802054-2166,347,385
1205,802054-2166,347,388
1206,802054-2166,347,393
1207,802054-2166,348,394
1208,802054-2166,348,384
1209,802054-2166,349,394
1210,802054-2166,349,384
1211,802054-2166,349,390
1212,802054-2166,350,393
1213,802054-2166,350,389
1214,802054-2166,350,385
1215,802054-2166,350,389
1216,802054-2166,351,385
1217,802054-2166,351,393
1218,802054-2166,351,391
1219,802054-2166,352,391
1220,802054-2166,352,391
1221,802054-2166,352,390
1222,802054-2166,353,384
1223,802054-2166,353,387
1224,802054-2166,353,385
1225,802054-2166,353,391
1226,802054-2166,353,386
1227,802054-2166,354,393
1228,802054-2166,354,394
1229,802054-2166,354,389
1230,802054-2166,355,392
1231,802054-2166,355,387
1232,802054-2166,356,392
1233,802054-2166,356,385
1234,802054-2166,356,387
1235,802054-2166,357,384
1236,802054-2166,357,387
1237,802054-2166,357,394
1238,802054-2166,357,390
1239,802054-2166,357,390
1240,802054-2166,358,393
1241,802054-2166,358,384
1242,802054-2166,358,392
1243,802054-2166,359,388
1244,802054-2166,359,390
1245,802054-2166,359,385
1246,802054-2166,359,389
1247,802054-2166,360,393
1248,802054-2166,360,390
1249,802054-2166,360,384
1250,802054-2166,360,392
1251,802054-2166,361,386
1252,802054-2166,361,388
1253,802054-2166,361,389
1254,802054-2166,361,389
1255,802054-2166,362,387
1256,802054-2166,362,384
1257,802054-2166,362,390
1258,802054-2166,362,394
1259,802054-2166,363,389
1260,802054-2166,363,386
1261,802054-2166,363,384
1262,802054-2166,363,394
1263,802054-2166,364,387
1264,802054-2166,364,388
1265,802054-2166,364,388
1266,802054-2166,365,391
1267,802054-2166,365,386
1268,802054-2166,366,390
1269,802054-2166,366,390
1270,802054-2166,366,391
1271,802054-2166,366,389
1272,802054-2166,367,384
1273,802054-2166,367,394
1274,759258-8235,368,2114
1275,759258-8235,368,2114
1276,759258-8235,368,2107
1277,759258-8235,368,2110
1278,759258-8235,369,2106
1279,759258-8235,369,2111
1280,759258-8235,369,2110
1281,759258-8235,370,2108
1282,759258-8235,370,2106
1283,759258-8235,371,2108
1284,759258-8235,371,2111
1285,759258-8235,371,2109
1286,759258-8235,372,2111
1287,759258-8235,372,2110
1288,759258-8235,372,2114
1289,759258-8235,373,2114
1290,759258-8235,373,2108
1291,759258-8235,373,2106
1292,759258-8235,373,2111
1293,759258-8235,374,2114
1294,759258-8235,374,2107
1295,759258-8235,375,2107
1296,759258-8235,375,2112
1297,759258-8235,375,2109
1298,759258-8235,375,2110
1299,759258-8235,376,2106
1300,759258-8235,376,2106
1301,759258-8235,376,2117
1302,759258-8235,377,2113
1303,759258-8235,377,2111
1304,759258-8235,378,2113
1305,759258-8235,378,2117
1306,759258-8235,378,2116
1307,759258-8235,378,2117
1308,759258-8235,379,2106
1309,759258-8235,379,2111
1310,759258-8235,380,2111
1311,759258-8235,380,2115
1312,759258-8235,381,2109
1313,759258-8235,381,2115
1314,759258-8235,382,2109
1315,759258-8235,382,2113
1316,759258-8235,382,2109
1317,759258-8235,382,2114
1318,759258-8235,382,2106
1319,759258-8235,383,2107
1320,759258-8235,383,2107
1321,759258-8235,383,2107
1322,759258-8235,384,2115
1323,759258-8235,384,2109
1324,759258-8235,384,2116
1325,759258-8235,384,2111
1326,759258-8235,384,2117
1327,759258-8235,385,2106
1328,759258-8235,385,2108
1329,759258-8235,385,2110
1330,759258-8235,385,2108
1331,759258-8235,385,2114
1332,759258-8235,386,2107
1333,759258-8235,386,2113
1334,759258-8235,386,2108
1335,759258-8235,386,2114
1336,759258-8235,386,2110
1337,759258-8235,387,2115
1338,759258-8235,387,2115
1339,759258-8235,387,2116
1340,759258-8235,388,2106
1341,759258-8235,388,2106
1342,759258-8235,388,2117
1343,759258-8235,388,2110
1344,759258-8235,389,2107
1345,759258-8235,389,2114
1346,759258-8235,389,2117
1347,759258-8235,389,2107
1348,759258-8235,389,2108
1349,759258-8235,390,2109
1350,759258-8235,390,2114
1351,759258-8235,390,2106
1352,759258-8235,390,2106
1353,759258-8235,390,2114
1354,759258-8235,391,2116
1355,759258-8235,391,2106
1356,759258-8235,392,2112
1357,759258-8235,392,2109
1358,759258-8235,392,2112
1359,759258-8235,392,2114
1360,759258-8235,392,2110
1361,759258-8235,393,2108
1362,759258-8235,393,2113
1363,759258-8235,394,2115
1364,759258-8235,394,2106
1365,759258-8235,394,2110
1366,759258-8235,395,2114
1367,759258-8235,395,2110
1368,759258-8235,395,2112
1369,759258-8235,396,2107
1370,759258-8235,396,2109
1371,759258-8235,396,2112
1372,759258-8235,397,2109
1373,759258-8235,397,2107
1374,759258-8235,397,2106
1375,759258-8235,397,2107
1376,759258-8235,398,2115
1377,759258-8235,398,2107
1378,759258-8235,399,2106
1379,759258-8235,399,2110
1380,759258-8235,399,2108
1381,759258-8235,399,2108
1382,759258-8235,399,2116
1383,759258-8235,400,2109
1384,759258-8235,400,2113
1385,759258-8235,400,2108
1386,759258-8235,400,2115
1387,759258-8235,401,2115
1388,759258-8235,401,2110
1389,759258-8235,401,2110
1390,759258-8235,401,2107
1391,759258-8235,401,2107
1392,759258-8235,402,2113
1393,759258-8235,402,2111
1394,759258-8235,402,2110
1395,759258-8235,402,2107
1396,759258-8235,402,2111
1397,759258-8235,403,2117
1398,759258-8235,403,2117
1399,759258-8235,404,2114
1400,759258-8235,404,2106
1401,759258-8235,404,2116
1402,759258-8235,405,2112
1403,759258-8235,405,2112
1404,759258-8235,405,2113
1405,759258-8235,405,2117
1406,759258-8235,406,2108
1407,759258-8235,406,2109
1408,759258-8235,407,2117
1409,759258-8235,407,2114
1410,759258-8235,408,2111
1411,759258-8235,408,2114
1412,759258-8235,408,2117
1413,759258-8235,408,2115
1414,759258-8235,408,2110
1415,759258-8235,409,2114
1416,759258-8235,409,2112
1417,759258-8235,409,2106
1418,759258-8235,409,2111
1419,759258-8235,410,2112
1420,759258-8235,410,2116
1421,759258-8235,410,2111
1422,759258-8235,411,2108
1423,759258-8235,411,2112
1424,759258-8235,411,2117
1425,759258-8235,412,2106
1426,759258-8235,412,2114
1427,759258-8235,412,2108
1428,759258-8235,412,2106
1429,759258-8235,413,2106
1430,759258-8235,413,2111
1431,759258-8235,413,2111
1432,759258-8235,414,2106
1433,759258-8235,414,2115
1434,759258-8235,414,2113
1435,759258-8235,414,2117
1436,759258-8235,415,2112
1437,759258-8235,415,2109
1438,759258-8235,415,2111
1439,759258-8235,415,2117
1440,759258-8235,415,2112
1441,759258-8235,416,2112
1442,759258-8235,416,2113
1443,759258-8235,416,2113
1444,759258-8235,416,2116
1445,759258-8235,417,2116
1446,759258-8235,417,2111
1447,759258-8235,418,2112
1448,759258-8235,418,2112
1449,759258-8235,418,2108
1450,759258-8235,419,2114
1451,759258-8235,419,2117
1452,759258-8235,419,2115
1453,759258-8235,419,2108
1454,759258-8235,419,2115
1455,759258-8235,420,2107
1456,759258-8235,420,2117
1457,759258-8235,420,2116
1458,759258-8235,420,2113
1459,759258-8235,421,2116
1460,759258-8235,421,2106
1461,759258-8235,421,2113
1462,759258-8235,421,2109
1463,759258-8235,422,2114
1464,759258-8235,422,2117
1465,759258-8235,422,2116
1466,759258-8235,422,2111
1467,759258-8235,423,2116
1468,759258-8235,423,2116
1469,759258-8235,423,2106
1470,759258-8235,423,2114
1471,759258-8235,424,2111
1472,759258-8235,424,2111
1473,759258-8235,424,2108
1474,759258-8235,425,2113
1475,759258-8235,425,2116
1476,759258-8235,425,2111
1477,759258-8235,425,2107
1478,759258-8235,425,2115
1479,759258-8235,426,2114
1480,759258-8235,426,2108
1481,759258-8235,426,2114
1482,759258-8235,426,2116
1483,759258-8235,426,2108
1484,759258-8235,427,2109
1485,759258-8235,427,2109
1486,759258-8235,427,2114
1487,759258-8235,427,2113
1488,759258-8235,427,2108
1489,759258-8235,428,2117
1490,759258-8235,428,2117
1491,759258-8235,429,2111
1492,759258-8235,429,2108
1493,759258-8235,429,2111
1494,759258-8235,429,2113
1495,759258-8235,429,2110
1496,759258-8235,430,2109
1497,759258-8235,430,2106
1498,759258-8235,431,2114
1499,759258-8235,431,2116
1500,759258-8235,431,2107
1501,759258-8235,431,2106
1502,759258-8235,431,2114
1503,759258-8235,432,2116
1504,759258-8235,432,2112
1505,759258-8235,433,2113
1506,759258-8235,433,2115
1507,759258-8235,433,2117
1508,759258-8235,433,2116
1509,759258-8235,433,2116
1510,759258-8235,434,2116
1511,759258-8235,434,2110
1512,759258-8235,434,2111
1513,759258-8235,434,2115
1514,759258-8235,435,2112
1515,759258-8235,435,2114
1516,759258-8235,436,2117
1517,759258-8235,436,2115
1518,759258-8235,436,2117
1519,759258-8235,437,2115
1520,759258-8235,437,2114
1521,759258-8235,438,2114
1522,759258-8235,438,2116
1523,759258-8235,438,2111
1524,759258-8235,439,2117
1525,759258-8235,439,2115
1526,759258-8235,439,2108
1527,759258-8235,440,2106
1528,759258-8235,440,2108
1529,759258-8235,440,2111
1530,759258-8235,440,2113
1531,759258-8235,440,2116
1532,759258-8235,441,2116
1533,759258-8235,441,2112
1534,759258-8235,442,2112
1535,759258-8235,442,2117
1536,759258-8235,443,2107
1537,759258-8235,443,2113
1538,759258-8235,443,2112
1539,759258-8235,444,2110
1540,759258-8235,444,2106
1541,759258-8235,445,2112
1542,759258-8235,445,2112
1543,759258-8235,445,2113
1544,759258-8235,445,2117
1545,759258-8235,446,2108
1546,759258-8235,446,2117
1547,759258-8235,446,2117
1548,759258-8235,446,2106
1549,759258-8235,447,2110
1550,759258-8235,447,2116
1551,759258-8235,448,2110
1552,759258-8235,448,2110
1553,759258-8235,448,2112
1554,759258-8235,449,2106
1555,759258-8235,449,2117
1556,759258-8235,449,2109
1557,759258-8235,450,2117
1558,759258-8235,450,2107
1559,759258-8235,451,2114
1560,759258-8235,451,2115
1561,759258-8235,451,2108
1562,759258-8235,451,2112
1563,759258-8235,451,2106
1564,574707-0877,452,1859
1565,574707-0877,452,1858
1566,574707-0877,452,1858
1567,574707-0877,453,1857
1568,574707-0877,453,1857
1569,574707-0877,454,1864
1570,574707-0877,454,1854
1571,574707-0877,454,1859
1572,574707-0877,454,1862
1573,574707-0877,454,1862
1574,574707-0877,455,1856
1575,574707-0877,455,1855
1576,574707-0877,455,1855
1577,574707-0877,455,1861
1578,574707-0877,456,1858
1579,574707-0877,456,1859
1580,574707-0877,456,1859
1581,574707-0877,456,1857
1582,574707-0877,457,1859
1583,574707-0877,457,1861
1584,574707-0877,457,1855
1585,574707-0877,457,1860
1586,574707-0877,458,1859
1587,574707-0877,458,1856
1588,574707-0877,458,1864
1589,574707-0877,458,1864
1590,574707-0877,458,1859
1591,574707-0877,459,1862
1592,574707-0877,459,1859
1593,574707-0877,459,1855
1594,574707-0877,460,1859
1595,574707-0877,460,1854
1596,574707-0877,460,1863
1597,574707-0877,460,1862
1598,574707-0877,461,1859
1599,574707-0877,461,1865
1600,574707-0877,461,1856
1601,574707-0877,461,1859
1602,574707-0877,461,1855
1603,574707-0877,462,1860
1604,574707-0877,462,1860
1605,574707-0877,463,1858
1606,574707-0877,463,1854
1607,574707-0877,463,1855
1608,574707-0877,464,1861
1609,574707-0877,464,1863
1610,574707-0877,464,1855
1611,574707-0877,465,1856
1612,574707-0877,465,1858
1613,574707-0877,466,1863
1614,574707-0877,466,1862
1615,574707-0877,466,1861
1616,574707-0877,466,1856
1617,574707-0877,467,1859
1618,574707-0877,467,1855
1619,574707-0877,468,1860
1620,574707-0877,468,1859
1621,574707-0877,468,1855
1622,574707-0877,468,1863
1623,574707-0877,469,1859
1624,574707-0877,469,1856
1625,574707-0877,469,1864
1626,574707-0877,470,1862
1627,574707-0877,470,1856
1628,574707-0877,471,1857
1629,574707-0877,471,1857
1630,574707-0877,471,1856
1631,574707-0877,471,1861
1632,574707-0877,472,1862
1633,574707-0877,472,1859
1634,574707-0877,472,1858
1635,574707-0877,472,1864
1636,574707-0877,473,1864
1637,574707-0877,473,1860
1638,574707-0877,473,1864
1639,574707-0877,473,1865
1640,574707-0877,473,1854
1641,574707-0877,474,1860
1642,574707-0877,474,1859
1643,574707-0877,474,1860
1644,574707-0877,475,1857
1645,574707-0877,475,1858
1646,574707-0877,476,1858
1647,574707-0877,476,1862
1648,574707-0877,477,1859
1649,574707-0877,477,1863
1650,574707-0877,477,1862
1651,574707-0877,478,1854
1652,574707-0877,478,1858
1653,574707-0877,478,1862
1654,574707-0877,478,1858
1655,574707-0877,478,1857
1656,574707-0877,479,1862
1657,574707-0877,479,1859
1658,574707-0877,479,1863
1659,574707-0877,479,1860
1660,574707-0877,479,1856
1661,574707-0877,480,1859
1662,574707-0877,480,1862
1663,574707-0877,481,1860
1664,574707-0877,481,1863
1665,574707-0877,481,1858
1666,574707-0877,481,1863
1667,574707-0877,482,1862
1668,574707-0877,482,1855
1669,574707-0877,482,1864
1670,574707-0877,483,1855
1671,574707-0877,483,1857
1672,574707-0877,483,1855
1673,574707-0877,483,1863
1674,574707-0877,484,1856
1675,574707-0877,484,1858
1676,574707-0877,484,1864
1677,574707-0877,485,1861
1678,574707-0877,485,1861
1679,574707-0877,486,1858
1680,574707-0877,486,1864
1681,574707-0877,486,1854
1682,574707-0877,486,1856
1683,574707-0877,487,1857
1684,574707-0877,487,1863
1685,574707-0877,487,1862
1686,574707-0877,488,1865
1687,574707-0877,488,1861
1688,574707-0877,488,1863
1689,574707-0877,488,1858
1690,574707-0877,489,1855
1691,574707-0877,489,1857
1692,574707-0877,489,1859
1693,574707-0877,489,1858
1694,574707-0877,489,1854
1695,574707-0877,490,1860
1696,574707-0877,490,1854
1697,574707-0877,490,1859
1698,574707-0877,491,1864
1699,574707-0877,491,1861
1700,574707-0877,491,1860
1701,574707-0877,491,1856
1702,574707-0877,491,1855
1703,574707-0877,492,1864
1704,574707-0877,492,1865
1705,574707-0877,492,1856
1706,574707-0877,492,1855
1707,574707-0877,492,1863
1708,574707-0877,493,1863
1709,574707-0877,493,1855
1710,574707-0877,493,1854
1711,574707-0877,494,1865
1712,574707-0877,494,1858
1713,574707-0877,494,1857
1714,574707-0877,495,1860
1715,574707-0877,495,1855
1716,574707-0877,495,1858
1717,574707-0877,495,1862
1718,574707-0877,495,1854
1719,574707-0877,496,1861
1720,574707-0877,496,1859
1721,574707-0877,496,1865
1722,574707-0877,496,1857
1723,574707-0877,496,1854
1724,574707-0877,497,1859
1725,574707-0877,497,1859
1726,574707-0877,498,1861
1727,574707-0877,498,1864
1728,574707-0877,499,1863
1729,574707-0877,499,1862
1730,574707-0877,499,1855
1731,574707-0877,500,1863
1732,574707-0877,500,1862
1733,574707-0877,501,1860
1734,574707-0877,501,1859
1735,574707-0877,501,1862
1736,574707-0877,501,1861
1737,574707-0877,502,1860
1738,574707-0877,502,1856
1739,574707-0877,502,1858
1740,574707-0877,502,1859
1741,574707-0877,502,1857
1742,574707-0877,503,1865
1743,574707-0877,503,1856
1744,574707-0877,503,1860
1745,574707-0877,504,1862
1746,574707-0877,504,1857
